epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,4.843993041250441,60.96067810058594,50.214622497558594,2889880.5,-45.38076400756836,0.1812987012987013,0.14649350649350648,0.11151515151515151
2,3.5730155651216156,24.68408203125,19.989904403686523,44605.4765625,-18.665218353271484,0.13090909090909092,0.060432900432900435,0.011428571428571429
3,0.5452845756102491,7.950167655944824,6.599267482757568,4691.04541015625,-5.014156341552734,0.20502164502164502,0.0587012987012987,0.011082251082251082
4,0.3764359749577664,6.674825668334961,5.260416030883789,3639.8955078125,-3.376005172729492,0.2832900432900433,0.06441558441558441,0.009523809523809525
5,0.3648133293070175,8.430296897888184,7.107430934906006,4973.4599609375,-6.573973178863525,0.10701298701298702,0.012467532467532468,0.0005194805194805195
6,0.352956500456289,6.31361722946167,5.179742813110352,3332.17138671875,-4.003578186035156,0.20484848484848484,0.03532467532467533,0.003116883116883117
7,0.3449785799064018,6.089450359344482,5.016561985015869,3179.62841796875,-3.828841209411621,0.21645021645021645,0.03324675324675325,0.0008658008658008658
8,0.3355730327743071,5.783294677734375,4.564570426940918,2905.1201171875,-3.445172071456909,0.21766233766233767,0.02943722943722944,0.001038961038961039
9,0.328258970959319,6.3019890785217285,5.171086311340332,3299.07080078125,-4.2200117111206055,0.18597402597402599,0.022164502164502164,0.00017316017316017316
10,0.32181698828935623,6.139464855194092,5.070398807525635,3159.67578125,-4.495793342590332,0.1367965367965368,0.009523809523809525,0.0
11,0.31405796110630035,5.190865993499756,4.185621738433838,2575.4306640625,-2.9246814250946045,0.24813852813852813,0.03238095238095238,0.0005194805194805195
12,0.3534894833962123,5.743788242340088,4.64279842376709,2945.513671875,-3.2499661445617676,0.24917748917748916,0.04,0.0019047619047619048
13,0.3087349207037025,6.294117450714111,5.225673675537109,3262.81689453125,-4.7015910148620605,0.13142857142857142,0.006406926406926407,0.0
14,0.30551760519544285,7.009894371032715,5.959542751312256,3800.288818359375,-5.628925800323486,0.08588744588744589,0.00329004329004329,0.00017316017316017316
15,0.32362651811153803,5.526994228363037,4.483599662780762,2771.49658203125,-3.38761568069458,0.21645021645021645,0.028051948051948054,0.00017316017316017316
16,0.3133211766404134,6.4481916427612305,5.41201639175415,3383.985107421875,-4.924877643585205,0.12155844155844156,0.005021645021645022,0.0
17,0.30775273963809013,6.279501914978027,5.11754846572876,3242.76708984375,-4.377926349639893,0.1645021645021645,0.01645021645021645,0.0
18,0.3127753537286211,5.563448905944824,4.4179511070251465,2747.242919921875,-3.493696451187134,0.2077922077922078,0.018874458874458874,0.00017316017316017316
19,0.31302864145901466,7.0816168785095215,5.831418991088867,3825.501708984375,-5.201478481292725,0.13558441558441559,0.012467532467532468,0.0003463203463203463
20,0.29994710562405763,5.911262512207031,4.793733596801758,3000.912353515625,-3.8011980056762695,0.21696969696969698,0.01748917748917749,0.00017316017316017316
