epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,0.8345996845852245,43.45469665527344,35.50252151489258,454574.90625,-19.070154190063477,0.3700722394220846,0.3287925696594427,0.28751289989680084
2,0.49887862515569936,19.94641876220703,13.771283149719238,26396.8671875,-10.960762977600098,0.25882352941176473,0.1217750257997936,0.038390092879256967
3,0.04790344505072242,5.7576470375061035,4.229217529296875,2460.6328125,-2.2891430854797363,0.30546955624355004,0.0608875128998968,0.007223942208462332
4,0.028084562545773958,5.190550327301025,3.4891228675842285,2102.112060546875,-1.622431993484497,0.34881320949432404,0.04643962848297214,0.005985552115583075
5,0.026688157853604566,5.336950778961182,3.622365951538086,2369.89013671875,-0.4145415723323822,0.48648090815273476,0.10196078431372549,0.007223942208462332
6,0.027683932164853268,6.5952229499816895,4.9738664627075195,2933.701171875,-3.9557032585144043,0.17296181630546956,0.030546955624355006,0.005159958720330237
7,0.027585072047782665,4.690433025360107,3.1322226524353027,1911.8095703125,-0.5071578025817871,0.44953560371517026,0.07450980392156863,0.0076367389060887515
8,0.026945280212194028,4.439035892486572,3.1022932529449463,1702.5997314453125,-1.3489211797714233,0.3364293085655315,0.043550051599587206,0.006604747162022704
9,0.02608598166643971,6.854389667510986,5.49635124206543,3050.047119140625,-5.0805206298828125,0.09865841073271414,0.00804953560371517,0.0010319917440660474
10,0.026666463663180668,6.368128299713135,4.8277482986450195,2715.0537109375,-4.23565149307251,0.14674922600619195,0.011145510835913313,0.0026831785345717233
11,0.02590795640241016,4.315070629119873,2.9543182849884033,1724.94189453125,-0.3865066468715668,0.439422084623323,0.0740970072239422,0.013828689370485037
12,0.02502331088739212,4.350586414337158,2.845100164413452,1659.748046875,-0.6801632046699524,0.43508771929824563,0.04643962848297214,0.004540763673890609
13,0.026527029847857927,6.798398971557617,5.338574409484863,3017.60302734375,-4.736824989318848,0.12094943240454076,0.014241486068111455,0.003302373581011352
14,0.025334720716181428,4.417232036590576,2.960301637649536,1715.20361328125,-0.8310377597808838,0.40330237358101134,0.05304437564499484,0.006604747162022704
15,0.025214929641647774,5.286935806274414,3.7960853576660156,2117.702880859375,-2.6002886295318604,0.23777089783281732,0.0348813209494324,0.0026831785345717233
16,0.026285225111577246,6.211456775665283,4.427732467651367,2621.4521484375,-3.804335594177246,0.16181630546955625,0.00804953560371517,0.0018575851393188853
17,0.026104395719941217,4.844123840332031,3.2700908184051514,1888.055419921875,-1.7095273733139038,0.3455108359133127,0.031166150670794635,0.001238390092879257
18,0.025523465691190777,4.411212921142578,2.8865015506744385,1712.93603515625,-0.458401620388031,0.4681114551083591,0.056346749226006194,0.005366357069143447
19,0.024715560347293362,4.909158229827881,3.2732667922973633,1943.8397216796875,-1.3043819665908813,0.3977296181630547,0.041898864809081525,0.0014447884416924665
20,0.025508324286401873,5.122271537780762,3.362231969833374,1980.156982421875,-1.9128470420837402,0.3256965944272446,0.029514963880288958,0.0037151702786377707
