epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,6074.733887679934,1705.4193904375788,41.02624916919797,37.11291580309343,3285421.659206816
2,781.9236240336901,537.0296228582209,23.23974975037377,17.833035897661933,300665.11733229173
3,366.9323867837901,550.845416483253,23.54477735434068,17.284325735213894,213338.4567301239
4,301.6551656247437,464.7362866666582,21.60432723795099,15.584027768953145,163973.28724723816
5,265.0678506685993,414.53341979209824,20.412615064127177,14.179799119925162,336583.8267787329
6,214.00534600285408,441.65435412917475,21.03300366623961,14.522652438014362,228811.78311109843
7,204.40011903056947,503.2875975406531,22.501743888401762,15.833416892507842,208211.38061275356
8,185.3602988976506,659.2250337408046,25.762449183245174,17.37816734034749,388781.42374362407
9,166.7300232213939,535.0408683690158,23.208039655035005,16.105605697337175,192499.85106569336
10,159.26063716818342,653.0983471051611,25.645269906713192,17.353376827759813,363877.7466683835
11,139.5298405044035,532.0970063932015,23.142033969007215,15.955355008014472,197177.56770679215
12,131.4239605580728,405.9559802214305,20.211678413734163,12.745416746925585,383504.4764521146
13,133.369715422783,424.84330872574236,20.624887604972212,13.047940656728716,373125.82230029034
14,138.79751601932557,416.19812169701163,20.430275386655083,14.096432747729413,189652.15442443328
15,137.0523109035542,412.35813679839623,20.349747115591843,12.801302071667271,310048.64078305603
16,122.0665762893797,563.182640528438,23.807883390898507,16.106809272786577,203221.51047425068
17,107.98202618776656,406.5725286512664,20.18227013032257,12.266590930787961,549668.2308475326
18,110.59487006920843,403.43061155261415,20.153271939585164,12.928829100778398,276608.3440211876
19,97.72365312751509,410.84344803203237,20.33905749058621,13.528940039676051,193244.9242038714
20,102.46858495677237,387.73810498883023,19.745909576777148,12.605317822059886,249451.39054885582
21,97.5744026063934,370.7169837734916,19.304019890595953,12.412753468211204,226364.824189013
22,96.60375143536746,561.6524059989235,23.78351023869323,16.545791805099014,185393.96260135405
23,94.79666775480656,380.20892452471185,19.51023240331517,12.522171094737967,316637.40832222905
24,82.53514384472464,392.1944818737531,19.8183637493744,12.47816362153686,392683.85175424
25,91.9411320673825,377.906014139002,19.497034505450213,12.878628666270918,180847.3507247372
26,87.4220528540023,443.28555739046345,21.120759903894598,14.334453180908417,157705.2697871303
27,84.70066287323559,374.2886019571863,19.388215953102232,12.365930064686,251787.89503536787
28,79.51043254121394,438.0830824880889,20.941504865106257,14.003451982527578,244150.21770230326
29,76.1252027096085,388.04940505942915,19.73575343074201,12.645787098628125,188946.10868261405
30,83.89596682771297,379.77661613984543,19.47071221963681,12.206737577294014,311469.48760405474
31,74.63883114111393,372.15079565120465,19.33231948265591,12.074204744557056,270182.3674927699
32,76.23758318042505,404.73336254466665,20.166951062186417,13.104433274297172,214502.5071282415
33,67.50370764044013,372.23834713059244,19.329882664249006,12.388173937892292,355434.36721354147
34,73.48426159535806,387.8655573262109,19.76361340232119,12.449379129687916,217482.86377095265
35,77.49347325322509,377.2867279245396,19.46514135571075,12.795897271384062,196109.28917695244
36,75.47920700633932,392.66053719231576,19.84177087317571,12.127984157657277,478815.5271817426
