epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,1.6313186422299915,0.501301451275746,28.99703790780121,24.638268368105233,168761.77270546783,0.04
2,0.5587108859499413,0.39329766313589754,27.280036390172906,21.724605283670492,182457.41188097006,0.04
3,0.4965308389076493,0.38453588856472853,27.11600885671757,21.44284620667393,174947.99814699628,0.04
4,0.4631203231719552,0.3604833512079148,26.401307868295522,20.862666025561886,151333.1676146479,0.04
5,0.41613763367386886,0.3511895536045943,26.00433726890382,20.548334944687245,160693.51948134272,0.04
6,0.38844715894506665,0.26383458592352416,20.129568884861364,16.564535932607583,60049.07574808856,0.04
7,0.3612365001475422,0.3550236357287282,26.37443986855219,20.964971740095766,142391.8461503536,0.04
8,0.3521756922898024,0.2849039962249143,22.825340007780678,18.105386762263336,82810.59231864054,0.04
9,0.3357027248653531,0.23613015859432163,20.011979993657572,16.004037651026444,57380.28016519372,0.04
10,0.31408002565805565,0.21377130722006163,17.099066419319573,14.12434189834239,44102.36529477096,0.04
11,0.31146289452424036,0.2242374693353971,17.292142075366137,14.537223293153279,44355.79970160644,0.04
12,0.29885980526665196,0.21414082040566773,16.626005948763666,13.595951057025047,45256.01768506686,0.04
13,0.2928172577647852,0.21293499048001,18.706504841029727,14.9409362381266,53018.05768494468,0.04
14,0.28279702763352266,0.22119012310923564,19.030697947079013,15.351207337857405,52570.91106590937,0.04
15,0.2763180195047169,0.20403652212449483,16.79080623983764,13.78055635910212,43404.67894266752,0.04
16,0.27029389107616436,0.20679170505276748,17.229701119922176,13.97397594274063,45149.92577723831,0.04
17,0.2703756572850026,0.22528786873001427,15.857019397450902,13.152525486445928,46226.670397385795,0.04
18,0.2663610220751352,0.20179657301022894,16.154852587040207,13.344655484286221,41330.70617512278,0.04
19,0.25217550767458513,0.20364851863788708,17.22806088143573,14.196512921206601,42539.80976808646,0.04
20,0.2449748600095245,0.2072025683841535,15.973523087692074,12.780321376951703,47262.14166577199,0.04
21,0.23488247204428256,0.18725034687668085,16.02206819331509,12.807691702364764,42334.72694426403,0.04
22,0.23112467590177802,0.20089107521233104,15.263840021057854,12.233675031773139,45645.42536849375,0.04
23,0.23791511493903594,0.19786405399264323,16.861206038193785,13.403698221220003,46077.49551610218,0.04
24,0.2166550562714257,0.21278872367526805,15.360603924436669,12.163752587636312,49810.691887118024,0.04
25,0.22510009354052274,0.19144643492819297,16.41787026825869,13.213016498627919,40693.61788019003,0.04
26,0.21290947930218557,0.22701277091567004,19.668737957026043,15.311538909209636,60748.02951552251,0.04
27,0.21482249015516627,0.1965618385002017,15.473770800461464,12.142236371340452,45435.215995529354,0.04
28,0.20773291552455914,0.22013227229139634,16.543439367114658,12.813639530279698,55116.25439695921,0.04
29,0.20256981342058153,0.1956888141021842,15.362131087416163,11.968484390498874,48250.147159633714,0.04
30,0.19885345360468687,0.21169437884929634,17.776477312927,13.74019036719849,52179.58225772342,0.04
31,0.19337016027918202,0.19805192903039,15.794685141432305,12.158021647157646,47308.13515657149,0.04
32,0.1875316128797984,0.20061847634081328,16.908648314680686,13.072910125505674,49042.93269474893,0.04
33,0.1937582881496639,0.23241365084513313,18.95372697696506,14.385006678143304,68878.67267233733,0.04
34,0.18952482310883723,0.22888223188264029,14.765899970828277,11.347358944944013,60782.71090476996,0.04
35,0.1886745956380926,0.20505131723447925,17.05888850665919,13.371666706836585,48134.4229549115,0.04
36,0.18322330644735596,0.19926358506615674,15.72725491940242,12.368391391825288,46973.33357913418,0.04
37,0.18251493051427053,0.1903994029742621,15.744293046818106,12.216564784061102,45214.12238610206,0.04
38,0.17567049318410521,0.18607095092357623,15.612839257822715,12.050759859707528,44335.517478993475,0.04
39,0.179091250087281,0.19094428899032728,15.10870599869448,11.481455187341828,47058.62865580749,0.04
40,0.17372913028525316,0.20351556240625324,18.38123742571587,14.170571043107893,55349.22211584603,0.04
41,0.17229944129283775,0.2184154231633459,18.659545231840056,14.205428555762017,61115.314367624516,0.04
42,0.17305852010713488,0.18318328407726117,15.886747782840935,12.228531933631096,44364.20452139728,0.04
43,0.16796110367032116,0.20026510701115643,16.464149124334988,12.424458137103171,52882.76467762215,0.04
44,0.1659095479446278,0.22694468378488505,16.12516601290768,12.677398840252891,55499.63318181915,0.04
45,0.16833457874703478,0.20419143047183752,17.124983003688033,12.910777469626117,53069.561382971144,0.04
46,0.16186002924905687,0.2079666303027244,16.063612186917513,12.376509117935644,52118.529411106414,0.04
47,0.16490380585370504,0.2057585831554163,15.03388105097606,11.929734094170701,50042.40180488067,0.04
48,0.16350294061513612,0.21435117242591722,16.710792614301482,12.846491124102007,51412.69092770315,0.04
49,0.1657906866215103,0.19546826112838017,15.39776488566702,11.947910731589044,45090.27659107192,0.04
