epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,2.431367356300354,2.1961549387590305,85.98083081240613,76.74896618404262,10767298.202562163,0.04
2,1.2629679508209228,0.6124637806032961,35.651306588843326,30.137055538455414,96698.60497444033,0.04
3,0.37070931208133695,0.19980918385742888,16.33390163161637,14.167455086830019,16157.513042627055,0.04
4,0.18093725657463075,0.128802049426815,14.304448141432953,11.189981132944297,11081.38286826566,0.04
5,0.10936670306324958,0.17171031027730252,17.731606361543562,12.850005839092871,18607.197003920664,0.04
6,0.08584502866864205,0.09917054108872607,12.777854610713135,9.016564249813031,9202.70153549445,0.04
7,0.06540145808458328,0.10285640256227674,11.601123509789794,8.340138980349801,9364.195599490933,0.04
8,0.05750546672940254,0.08899995646867398,11.889778390779144,7.933471691799297,8594.022863406528,0.04
9,0.049165672570466994,0.10708125124408586,13.048173461761309,8.85330967659236,10101.381317978656,0.04
10,0.0416461723446846,0.10859659593552351,13.387180560649247,9.129674434380046,10768.576008371327,0.04
11,0.035989689633250235,0.10056393734506659,12.45981781362237,8.313222169229197,9409.395463399329,0.04
12,0.03693729300796986,0.09309358217728299,11.217048517263896,7.442644689586786,8189.9272434375725,0.04
13,0.029974801361560822,0.09833776346735053,12.145864676295707,8.261194008359492,8840.893397316186,0.04
14,0.027994006834924222,0.11202576550076136,13.212728947620008,9.158750033317114,10070.330761867353,0.04
15,0.024648293130099773,0.13348315995992036,14.909859960766632,10.174299551483484,13062.277856496636,0.04
16,0.021703446954488753,0.1158492077595076,13.330682398790065,8.948874601248436,10901.452047532146,0.04
17,0.01958512943983078,0.11817303946795496,13.689747113990679,9.313025340152867,11067.755171173932,0.04
18,0.019749167449772356,0.11991916252048435,13.502074535875895,9.163278873642362,10709.563927518342,0.04
19,0.018752373538911342,0.106763564176052,11.31741528089131,7.495136202854827,9028.409298150465,0.04
20,0.0186161305680871,0.14752966736921588,15.909909718659017,10.91046154398496,15621.568238976564,0.04
21,0.015685252346098424,0.15030318606846235,15.8590979352539,10.948902503792866,14440.12171289616,0.04
22,0.015188416309654713,0.10918958386960062,11.440614082570697,7.492985085264575,9010.00959822436,0.04
23,0.017044045738875867,0.11105258496025124,12.09335887913623,8.17508128808694,9302.858567076142,0.04
24,0.014898003913462162,0.10504933741145037,11.319708641736172,7.11304553713455,9160.236202844584,0.04
25,0.014797932859510183,0.11655673570930958,13.392920121191247,8.75034842099422,10840.572344040607,0.04
26,0.012592778831720353,0.12205795679442785,13.500889993669634,9.043271670546707,10903.816777966034,0.04
27,0.016022506706416608,0.10967837505646653,11.741993527252395,7.678809255944409,9289.623015376003,0.04
