epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det
1,9198.50319886819,6806.199877287212,82.90270483957846,73.92672010321449,8157114.154579083
2,4405.671094063001,1777.4707099513005,42.38187377319762,36.45538184618509,190544.34475871886
3,965.8666092310197,251.89316920230263,15.910285837375241,12.787975824937282,26662.52696730719
4,595.4735510410407,228.87431787189684,15.127526802617023,11.88166463098192,17766.61566984424
5,530.5116058740861,180.7814315494738,13.342291615718764,10.22511631749668,16361.144810391888
6,510.631831242488,185.25122914816203,13.653954115033526,9.623780283665761,16159.217198006505
7,499.03461691049426,166.73521915235017,12.793541830325411,9.889755754430189,13674.12015816132
8,481.7954578888722,184.21483983491598,13.560512915851124,10.525622650333611,12223.4866472684
9,485.9373544546274,157.42826511985376,12.464434138706686,9.299975217460371,12039.702751168414
10,481.65643232296674,195.1354808807373,13.969382839104863,10.699926429938635,13527.830284847681
11,467.71125656519183,170.27850607821816,13.001828790902273,9.203684606588796,14153.88652396121
12,453.4688423352364,181.21751288363808,13.309203232268544,10.045251334848386,13781.389534504611
13,456.2335075965294,172.78434627934507,12.937261086495207,9.249899245378902,15780.929174213665
14,440.5021239060622,168.8550120654859,12.995072075281064,9.171689422530509,12445.89563274962
15,424.6134762886243,171.35806881754021,12.876486931522283,8.469654375712407,19055.294802742992
16,419.6266485360953,172.99555141047426,12.99171703797615,9.89393345632218,12493.996600450759
17,411.76238211607324,186.00454240096244,13.556765357894458,9.497952581343991,17646.476851193678
18,412.1864172128531,196.74055506053725,13.950442223732885,9.958088675994334,17280.870471272276
19,411.9263428908128,166.4139031360024,12.705046941284902,9.62055874044299,13207.841032474586
20,406.5712605011769,180.72369490171732,13.272716616208049,9.792886916774892,17206.478919256253
21,386.56967280461237,182.0559380681891,13.415295150916194,9.955678509367502,14037.563369988184
22,380.59927974603113,181.07640923951803,13.371356008539767,8.784037487146588,16362.493431387917
23,380.8591634310209,188.70737582758852,13.680899014813695,10.063362478144425,14729.162210142873
24,373.9096289414626,186.33070714850174,13.513886097997231,9.421775986117005,17678.387836923004
