epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,1.3423396598725092,47.18077087402344,38.568572998046875,684410.25,-25.979454040527344,0.3092982795283201,0.2708293060119853,0.23158708679682968
2,0.6010373631758349,4.68075704574585,3.8376312255859375,2400.0595703125,0.24642667174339294,0.4915909530253238,0.16122172820413685,0.02493717378697081
3,0.05379172975108737,3.779479742050171,3.1178879737854004,1628.7877197265625,-1.6474847793579102,0.2955731683742509,0.03576261357046202,0.0017398028223468006
4,0.050135722969259534,4.028399467468262,3.310814619064331,1673.033447265625,-2.5607779026031494,0.1940846704040209,0.011791996907017205,0.0
5,0.0473978007833163,3.781696081161499,3.0008673667907715,1897.407958984375,1.6091140508651733,0.6419872414459694,0.15716218828532766,0.009472259810554804
6,0.048005790156977514,3.304701566696167,2.6935203075408936,1503.4595947265625,-0.01416617352515459,0.4960371157935434,0.06514595012565243,0.002319737096462401
7,0.04455518119391941,3.3325886726379395,2.73060941696167,1471.562744140625,-0.591749906539917,0.4071138604291514,0.04852116760100522,0.0015464913976416005
8,0.045197334885597226,3.3105502128601074,2.6387054920196533,1340.4178466796875,-1.4726406335830688,0.3004059539918809,0.019137831045814808,0.00019331142470520006
9,0.047357233205721494,3.675868511199951,2.9744012355804443,1499.9869384765625,-2.0430946350097656,0.2563309491590953,0.013531799729364006,0.00019331142470520006
10,0.04641666061111859,3.8103535175323486,3.075413465499878,1539.75634765625,-2.4128055572509766,0.19582447322636767,0.010438816934080804,0.00019331142470520006
11,0.0445996503390017,3.5846786499023438,2.9476895332336426,1729.8817138671875,0.5447288155555725,0.5476512661898318,0.10052194084670404,0.007345834138797603
12,0.044550473961446964,2.9101920127868652,2.321058511734009,1278.6307373046875,0.10589082539081573,0.503382949932341,0.04581480765513242,0.00038662284941040013
13,0.04310835365738187,3.4392733573913574,2.741267681121826,1378.2283935546875,-1.7851598262786865,0.2659965203943553,0.011018751208196405,0.0
14,0.04407877657739889,3.2110769748687744,2.569340705871582,1291.38818359375,-1.5246604681015015,0.2777885173013725,0.015271602551710806,0.00038662284941040013
15,0.04486631447715419,3.4528379440307617,2.7978124618530273,1412.0556640625,-1.7140278816223145,0.29016044848250533,0.01855789677169921,0.0
16,0.04329192709355127,3.850980758666992,3.1307175159454346,1553.011474609375,-2.627824068069458,0.16160835105354726,0.0069592112893872024,0.0
17,0.04204848852185976,3.5039422512054443,2.8134570121765137,1421.791748046875,-1.8470933437347412,0.2379663638121013,0.020877633868161608,0.00038662284941040013
18,0.04632737049389453,3.5664288997650146,2.9082443714141846,1455.02685546875,-2.1305606365203857,0.19814421032283008,0.015658225401121207,0.002899671370578001
19,0.04284590965225583,2.8386263847351074,2.2522644996643066,1176.2227783203125,-0.6296830177307129,0.38797602938333653,0.02919002513048521,0.002513048521167601
20,0.04321159443684987,3.1046345233917236,2.3096275329589844,1403.535400390625,1.1046302318572998,0.6968876860622463,0.08254397834912043,0.007732456988208003
