epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,1.6327010281286214,0.4956733945267971,29.044391904795187,24.637745415874477,236834.16595036662,0.04
2,0.5613756473921728,0.39429166175500313,25.51075823435703,21.545436580217885,134538.00199769964,0.04
3,0.5091277744200599,0.5258279933848165,32.98095546695326,27.490235680787976,343076.16564515664,0.04
4,0.46137487473763195,0.34825328220095897,24.160721813809605,20.02423107741539,123319.57171464109,0.04
5,0.4198931184184207,0.4470121148936074,29.59973165296886,23.28877143544549,373280.08034425526,0.04
6,0.40422492574049734,0.31910392380498276,22.217742163400384,18.491733090711918,101899.34999859805,0.04
7,0.37942708790145835,0.2891041120100353,19.804933689043747,16.710798770895142,81568.2678991587,0.04
8,0.36387880455477656,0.31071965855480443,21.649919391919394,17.449060859674113,120397.51965642063,0.04
9,0.3477682723930189,0.32560649574405015,22.92460189072804,18.376210005365596,137037.05338325378,0.04
10,0.3398229132878186,0.2869505411710101,19.184721662520293,15.896964721318895,92985.36631673898,0.04
11,0.32503736930412885,0.35651238010537745,24.624805020138098,20.015784392086278,138323.33633891903,0.04
12,0.3115671483159378,0.2878901191300364,19.578194166184286,15.578379334791006,109370.92181304909,0.04
13,0.29761916684509887,0.33781561691953677,21.50765226072861,17.259523414045766,134572.38361585338,0.04
14,0.2996222101484384,0.3178851490257063,21.234032362257313,17.184005336529538,129375.66888672368,0.04
15,0.28738272698532563,0.26752520435386234,19.432257088889763,15.388507310242442,103688.36828831871,0.04
16,0.2807905870707329,0.33166116521213995,19.36540837770209,15.444547108030342,142073.2529749865,0.04
17,0.27875079093329863,0.3077298538251357,19.619154717942102,15.498173384385238,128382.83543775397,0.04
18,0.2708768653744475,0.29744625311683526,19.925197975091187,15.817018948948984,126917.17722850929,0.04
19,0.2544372289825299,0.2868745838376609,20.263420377686508,16.23929344628085,110138.29246034328,0.04
20,0.2534277771949142,0.28734241899178187,21.132782861181244,16.606762791263566,124425.6393953705,0.04
21,0.25052526495431665,0.28831734062370024,19.88018653897732,15.747884439827054,129586.39253562252,0.04
22,0.24521441788967513,0.3085369584009503,20.658542193429437,16.45050622112818,132777.23391927077,0.04
23,0.23722194088256265,0.32051384442420017,20.975944987467845,16.662142328760464,141652.87497576466,0.04
24,0.22970144783105123,0.31710567733630385,18.144742612434282,14.30431371048967,155152.7204410762,0.04
25,0.22142880063826645,0.28772901831138314,19.099209384270118,15.045062886723045,137480.2812716706,0.04
26,0.2136169055823892,0.2966943374844362,19.089360123516258,15.027287097902711,139760.03987617613,0.04
27,0.21403590490029553,0.3185853914480017,17.456494391022503,13.434631610443475,160257.57163336963,0.04
28,0.20760363215223698,0.30361083292900914,20.163088215889267,16.013076617975074,139244.11712158463,0.04
29,0.2032602192770465,0.3452894686523712,19.257351018567824,14.192628514499509,208458.60565396308,0.04
30,0.20454502140912484,0.3400424891951108,18.22241453550112,13.91451967912758,171783.97895720822,0.04
31,0.1997760685253644,0.32463994742643953,18.300786339623876,13.763100894716658,183573.91747399804,0.04
32,0.19432973728718095,0.4055859264588416,17.66848011562479,13.45639180511762,227806.70076644522,0.04
33,0.1917355104967991,0.3086612654304264,20.128495989561003,15.409301214008941,163771.89093740936,0.04
34,0.19389597860377605,0.3175031036477197,18.510281669320804,14.687146565130037,155203.55447678216,0.04
35,0.1883270754979977,0.3367526764332345,18.94020661480928,14.441624330765604,171923.88014683884,0.04
36,0.18463345722654673,0.3453265112740072,18.004724162001796,13.508186795718718,195118.83509829993,0.04
37,0.18255302175058155,0.3148522830822251,19.880726191348376,14.74108994111331,179572.29492689384,0.04
38,0.18371002182481797,0.34133866596778834,19.42705888967021,14.016100114336682,200212.90444143,0.04
39,0.18083566339231852,0.29856514449071403,19.44287260263407,14.644658132684077,169306.60862134365,0.04
40,0.18079168801232587,0.3472781682274107,18.219433509185468,14.059894111156085,188917.78435039535,0.04
41,0.1761893703164704,0.32675009361948026,18.01298421067381,13.309754672972922,191389.44797043045,0.04
42,0.17476796945483666,0.3374229447182381,18.964147274771975,14.2771169971802,192294.30481796566,0.04
