epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det
1,5946.4605960243625,1652.546437273122,40.65032443895525,36.3447126376054,4195671.683097709
2,1323.100384842722,613.8046136721216,24.77637440034671,21.494780267891148,162031.1303905915
3,819.0035583496094,455.47586468012645,21.341739161334978,17.17073839056491,220430.50665670552
4,767.4777970163445,424.5415358495231,20.604011493019666,16.349363246405545,213401.25696137722
5,728.7830547935084,400.6030328538683,20.014140912686283,15.256439670427548,191257.27872934818
6,688.6604264108759,409.8678501591538,20.245375361355528,14.896899659816746,212591.10483495475
7,662.238797318308,491.7277763058441,22.174851656776735,16.603941397279634,156892.4040286899
8,636.308555924265,645.5054089324643,25.406345942269468,18.806945625820518,243313.95410890624
9,616.085852372019,398.488797813955,19.963218993463816,15.174787025659047,143033.87587607675
10,597.3160910355417,407.75720588607015,20.193369133402012,14.667330081935782,161884.90583461517
11,587.2225693552117,554.0921512565227,23.538640154375145,17.980559138747736,153795.99330778117
12,573.6764311137953,504.1423520174894,22.45272166111864,17.013451432078966,143363.80182083842
13,562.372513058311,405.99137643370966,20.151136106246927,15.040620870358358,152290.20506290605
14,546.1293212890625,417.88129775692715,20.4410624222839,14.758362055144753,298753.68819931184
15,528.0388935289885,375.5761268885449,19.379057474551836,13.865059944286523,249234.10564538458
16,505.2623010735763,410.93653104762836,20.270793107425128,15.171612926981934,150051.2248155644
17,505.73564019454153,406.9225850538774,20.173351110933627,14.455526844780882,169009.13715826417
18,487.2653775666889,342.78512416223083,18.51338614949579,12.89366937174832,175895.07127444487
19,469.36402736463043,485.3779867152975,22.031540115048465,15.978366052128633,181528.6681227497
20,465.6532353451378,416.77161480682065,20.41519518874298,14.758559395947202,143184.30913975782
21,465.3578357897307,514.6201201159545,22.68291285728627,16.02764033962608,173594.4495735461
22,443.09793066727485,341.7341229217221,18.485770659030287,13.84020768917673,131646.95233964798
23,430.20972153513054,396.6613684952861,19.91484944005862,14.376246988448717,151933.39517886477
24,414.7947439093339,383.1811791236955,19.575244174397483,13.972248057820764,152544.05450629065
25,405.6773024709601,352.504881377172,18.77345257743934,12.887270300717105,156798.5794609413
26,401.0468094675164,479.1729051609232,21.888105600871548,15.949623531037737,137828.7710022872
27,391.6270915784334,353.5102749834157,18.801262815308966,13.37735255250653,201855.58820920737
28,391.87035992271024,370.86501919139516,19.25785774150547,13.165445837190546,194589.60592256015
29,379.4854376541941,333.1545049590294,18.251413883474314,12.379115040615238,178894.95719416172
30,363.0277363827354,426.0190353200893,20.63979977947378,14.114298131379533,133753.92326994234
31,359.1097236633301,378.30851816890214,19.447892914907506,13.34557456264124,133920.80018205798
32,345.24060990182977,534.2872767207598,23.114026522783252,16.132790830237155,177830.9286992836
33,342.0147223623175,384.6599947996814,19.60861279532927,13.686854002705143,404910.9170367012
34,339.5182648508172,336.77960279734447,18.349602469807937,12.235592616988543,132068.74616034323
35,334.8526502107319,334.7898743562024,18.297243918671462,12.342035361591158,152856.91213977046
36,325.45830467625666,369.60465404240773,19.222778717789247,12.813960630314645,173628.9564465649
37,325.4784705312629,374.28727955288355,19.34630767904389,13.2404829991514,126300.61675387519
38,305.65091801693563,642.060296877466,25.338802406021873,17.820651640294713,237943.06631173406
39,307.00741083245526,355.16038542082816,18.845507715295653,12.723485791134621,228109.58414843696
40,293.71521453857423,378.95443472236093,19.464079685623307,13.274242804490623,172099.67753039155
41,303.8430131209524,343.7308314159663,18.53643445079412,13.032781317800682,225547.83194886526
42,294.6277484693025,355.229967695294,18.84559229314999,13.67065530452236,122623.61237735106
43,276.11656923796,534.1938046156758,23.11074115338325,15.132378718124512,236137.68160326924
44,279.80936825400903,356.9513511946707,18.892591479441048,12.162842141113112,274638.11507919704
