epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,1.8482594030449189,0.7009095791099447,36.577903492800594,31.674897240984432,291709.893660903,0.04
2,0.3642921062208802,0.34082917774912347,20.287437796741692,14.95698407318226,126482.2697116845,0.04
3,0.23004267023629452,0.25830633808555226,18.704529035276632,13.576932902544689,75291.63915772649,0.04
4,0.16803364150495415,0.2080449050271444,16.766666293943768,12.130089649045617,54349.21913721548,0.04
5,0.14321833557213645,0.2037868851774864,16.18612829341603,11.669981160226365,53595.78516619863,0.04
6,0.12335837834391249,0.22834542101730457,17.29405844933827,12.217027679953889,65316.68465071541,0.04
7,0.12283937603863607,0.22690584504286224,18.17544812600239,12.550568995234373,69704.00381601494,0.04
8,0.10939359836594527,0.22796381486768133,17.238810795570025,12.45920797490073,60998.599929637516,0.04
9,0.09768651989120317,0.2221531356486042,17.360032157423824,12.229217153599995,68852.51861469324,0.04
10,0.09849048145564206,0.19345876936581027,16.172394730266955,11.17559877561271,48777.50892162863,0.04
11,0.09695496198059206,0.228594243955495,15.91669828917345,11.011142863864146,70204.61416087991,0.04
12,0.08873710563653205,0.19932593755800737,17.386089444609162,11.836964620819224,54488.26970048644,0.04
13,0.08613502596650856,0.22800188241631128,15.118353449733325,10.205306648871625,69832.78398079298,0.04
14,0.0819186269002686,0.29325499450473974,21.951399066130023,15.114858311183562,124100.33927274065,0.04
15,0.08110975315906556,0.2752104181027186,15.612805341694926,10.274093143007324,99000.10989400021,0.04
16,0.08284857920763722,0.20700683400788333,16.27458767663846,11.023752947911364,60443.851191310496,0.04
17,0.07690377477332051,0.21786058620874132,17.057376752939106,12.002990463334616,65519.22861186363,0.04
18,0.07583563268768141,0.2256508936812536,15.304247275109116,10.40288860433309,62449.61040758385,0.04
19,0.07033889672258892,0.21946801853188302,17.808493848108544,12.282924489176377,65465.722961946376,0.04
20,0.06832116020910711,0.2247220581774129,19.647365323229998,13.324640051187489,74828.6327595005,0.04
21,0.067547847550497,0.22281743289923736,16.025473081752676,10.811854592433265,62480.45857368238,0.04
22,0.06443937266447458,0.24331038801805274,16.40902750953528,11.079619602395388,79415.07781616876,0.04
23,0.06810719952974693,0.25716175373350636,16.24667482333282,10.653493681100906,89212.143325146,0.04
24,0.055171207906341696,0.26051768315223495,15.612043196687356,10.19377159992108,89202.6283845914,0.04
25,0.060426529356648766,0.21575352220973942,17.681240204307777,11.82197278791853,66542.34159538303,0.04
26,0.05896923619221492,0.21898102245994666,15.433544608840462,10.314382256248978,60421.66724103977,0.04
27,0.060172153507774495,0.19538747615003016,15.83360132276737,10.901896020807543,51362.82479665332,0.04
28,0.0555767168750964,0.20861210730031468,16.440783619085472,10.929251834736982,57465.898078847975,0.04
