epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,1.68543432350209,0.5704972144990864,33.81624934163154,28.558508188295157,470627.85431481915,0.04
2,0.6059316027919347,0.4079722198888217,27.311053013663454,22.50403312246749,201188.42990530294,0.04
3,0.5271628480945225,0.34648831557519366,22.902373931732868,19.348387011428006,115061.647098152,0.04
4,0.4840439491976534,0.3594196029007435,25.079301333155552,20.495770747146654,169425.32407440105,0.04
5,0.4678118415275161,0.30027267831091836,22.298339922199425,18.54206689857365,98400.89216372909,0.04
6,0.42526403674978697,0.30123518326199883,22.772686443823,18.537497929159027,117949.1211774172,0.04
7,0.40260133972897694,0.26260904101009414,20.03923492079749,16.579544739330306,82554.048097568,0.04
8,0.38480859821893293,0.30648145540663513,22.77012917242037,18.543775068984345,122817.99300151721,0.04
9,0.37005625040046775,0.2902839638587862,19.009419898502344,15.506359281983418,107174.64767816667,0.04
10,0.3546756347518483,0.3083857004300202,22.987519961834415,18.680514259173183,128302.8845761134,0.04
11,0.34090255381721307,0.2618446035476604,19.229762055168855,15.89736736970448,91535.56548513108,0.04
12,0.33144219577469736,0.2937914918702428,19.860653348225703,15.90350952413347,131439.40336752043,0.04
13,0.32087672830099795,0.28022204453844834,21.061472146729898,16.646458319584827,126521.54348666244,0.04
14,0.31078200199515965,0.263372928494274,19.279078591389688,15.596607247579113,113648.99417175155,0.04
15,0.29137893186238323,0.26586552410580144,18.91687892927978,14.706233926405769,132535.46347844676,0.04
16,0.2959439347554637,0.24904712481368887,19.21260917191753,14.827486277742778,108744.20631767002,0.04
17,0.2828853575016389,0.2606874817226193,16.807857243053594,12.924457238705715,139774.67742060818,0.04
18,0.27487279356784117,0.27606304377169893,19.835618059170006,15.543976082188658,149540.21574464106,0.04
19,0.2640842765097882,0.30351616220899147,17.615323282883693,13.750703654560109,167241.3200681947,0.04
20,0.2657393769884487,0.26596190098046074,19.278962902507658,15.292492616117075,132148.43192591416,0.04
21,0.2569642309148582,0.2982554097134288,19.603515318940005,15.204899538359541,202519.12071787566,0.04
22,0.2546462512582462,0.2885049420713198,21.474140704365023,16.431519804264276,173095.9391328012,0.04
23,0.24535586431347287,0.2764351105704756,19.320898041484966,15.168456045913041,149912.81240344525,0.04
24,0.24115984189007086,0.3121405693490316,17.349196979939098,13.00813956422901,202166.53612559443,0.04
25,0.23151263744032163,0.2837706651206654,20.78509360619622,16.278018164817016,167235.44367397716,0.04
26,0.22462695082133552,0.265185161705802,17.620545319677518,13.085081461124057,187078.7524100013,0.04
27,0.22435879970760647,0.2782510776478465,19.843293276579757,14.786785832988784,190220.40350032848,0.04
28,0.21299210218294945,0.3025380036249609,17.23742688578822,13.066436380966474,205702.73781935108,0.04
29,0.21321582688033425,0.29369238642330214,21.784329414363036,16.75007219175423,179636.92821501204,0.04
30,0.20798685041927095,0.28304892984947355,18.663012435602102,13.646662426128817,219865.34505056439,0.04
31,0.20913412394419822,0.3080387872155055,17.499058037975225,13.155249835455908,216782.39652631423,0.04
32,0.20355359706683648,0.2555977866643726,18.576715050325724,14.393665154216889,144805.315185801,0.04
