epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,6239.559170414503,2356.2608380998886,48.607696616913515,43.81144251935459,879518.1802826517
2,1133.1170513934128,575.2078830174038,24.03513066812653,20.11558230927762,147645.29692910684
3,395.6569319818423,458.7013264156523,21.422305289972645,15.800872437328835,164240.27281764016
4,317.95468184926744,415.59403469449,20.416779371192064,15.122197868939386,125190.28022588283
5,268.7952673937517,441.88014080410915,21.051086281395143,15.122724053677377,134890.19897686515
6,223.15980240003998,456.6714449837094,21.414780187455534,15.092432172738311,249668.59209482255
7,199.39869187352213,413.26973885581606,20.392547193708438,14.07174405468701,256205.21523821796
8,167.10945133922363,389.6102528117952,19.778900076182698,13.857675552167306,145241.54782824632
9,149.52141752158144,381.13278979346865,19.578535750687752,13.567233657988673,116478.39639578485
10,137.39378970454638,353.02541917846315,18.845788258817027,12.87470588203808,195092.99964645633
11,131.98142385058304,343.9840706984202,18.58715698606045,13.035001140849081,97484.28011085565
12,131.9365464615185,345.7840857959929,18.637196561607603,13.002996248262916,77062.8701427321
13,127.17185323245448,307.4724808533986,17.58216896447019,11.889357175885499,161043.42448581537
14,114.76242908738134,358.7932546252296,18.985750573887,13.129185202705786,93475.06191927288
15,114.71382940275379,315.04446226642244,17.79945789094945,12.052424511703716,148092.94922537834
16,102.81112876914729,400.0873196919759,20.050303019455193,13.66904883892206,94424.19361189248
17,103.59611819122948,287.0581581649326,16.988156254350592,11.495924125536321,129055.30612674213
18,94.39558970963566,354.89820935612636,18.881410585485,12.949742941316076,120367.72782912763
19,102.90045274683558,298.87308571452184,17.339703039385356,11.916249764637366,135333.93446940125
20,84.40211572845188,294.2794087614332,17.208192759810906,11.556486588955863,157865.87938990284
21,94.15722624555185,347.5487235500699,18.691232472745714,12.412774245334813,180011.64539904625
22,105.6322757087051,317.5467718626772,17.847332626903995,11.940130971770357,129635.52782876478
23,91.76895954347152,371.815231976055,19.339920456135633,12.3515017688704,287664.94254584506
24,85.12946548235523,402.0967835017613,20.102293806030342,13.777819233681393,84730.98680496641
25,79.9360077515554,280.1030550570715,16.77314484634444,11.372786228296118,123548.5250381451
26,79.06874422927993,325.51595531474976,18.091275957733185,11.815350243527602,216374.21666074955
27,75.01844230108516,393.94155171939303,19.881100542248227,13.49596667537459,105699.02918549435
28,80.72292068662559,363.0676216795331,19.08603008870003,13.060559721683994,85250.81374622128
29,72.4959346080746,329.58197668620517,18.20258624439307,11.619091336478078,210224.3399202457
30,72.22454202352009,308.4850429012662,17.614538068637927,11.668118886774447,179035.60952077445
31,73.50036307541482,286.32614625067936,16.96393857731185,11.16967794545456,124475.41242719686
32,75.5404848953383,279.21827354885284,16.73509503273379,11.52738047514969,98921.60594894373
33,67.17185369089732,302.2833157749403,17.418142224929117,11.678605066253365,102762.88466750422
34,64.12450252725392,416.32253300575985,20.465622220951957,12.956656419088764,380609.5808637531
35,61.99067235771202,287.2447398532005,16.985792529999806,11.198768553810933,145792.5578981318
36,61.141703529244715,305.25603913125536,17.50330911099297,11.82893960938788,109284.05951443575
37,69.83004798662769,372.5157166492371,19.322918007048834,13.020450568819586,90682.73069232277
38,64.42915684391554,288.75609894309724,17.02966118660947,11.240304353183758,164703.95795137872
39,56.60675818559324,355.4931704373587,18.88666030205257,12.615633567225885,145478.38448982884
40,68.68129849080162,325.20263750780197,18.082041921436186,11.571151486861844,253650.80687008705
41,63.316847096564864,347.32657980351223,18.66639245125437,12.55909598356863,95633.19841197657
42,64.85299304543334,283.76644917187235,16.876911041332242,11.142622148857841,161408.3641575777
43,58.835928449998626,298.5212311361517,17.31996941101995,11.389509356003469,180097.71980490314
44,55.90059678844599,294.42354595661163,17.191582346706006,11.409278544201104,120795.17068690254
45,48.260352448822836,312.3622877654575,17.705754664368214,11.765498832081583,118753.84013703986
46,55.39871924425799,372.32645374536514,19.322638322098182,12.98475903035365,112777.31366302584
47,55.16744250006067,324.091084196454,18.03447304690339,12.045384106796845,110772.18847428249
