epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,2.6234388890539764,1.8591512312760223,76.11929030439373,67.31628788148747,4487368.31944009,0.04
2,0.9975216464631876,0.3044375581918536,20.224920843982495,17.962166784243802,26993.57265028746,0.04
3,0.23546616951371455,0.14139069558901562,13.683831368056806,10.326755199358477,13316.37494101586,0.04
4,0.14422975390390225,0.11255486508378305,11.46810962960379,8.019916330182342,10501.923811174507,0.04
5,0.09270731108203815,0.12165737650483041,12.54459242123844,9.621186920578399,10309.132126330529,0.04
6,0.07769225409645943,0.1093779057264328,10.630250413059807,7.10388314252494,9258.44490676536,0.04
7,0.06391077035456706,0.12985049807340712,11.180827309576946,7.2375621797706975,11521.222822090655,0.04
8,0.05142547320693162,0.14922549399371082,12.060335995273002,7.812959127881842,13525.627618232438,0.04
9,0.045521693066901465,0.14148455765098333,11.675066307892195,7.479698788976033,12248.885943261272,0.04
10,0.04146009776148067,0.13959003482769067,12.194086658642597,7.891378831514448,12339.25737801356,0.04
11,0.03624907538152424,0.14998216122841915,12.566201414252438,7.6010603270703125,15010.025988625512,0.04
12,0.03287750475440815,0.16980615001473878,12.418763333945266,7.747450144420243,15440.313917410836,0.04
13,0.03311555382979524,0.18207428543954282,12.62776916369451,7.589339954274203,17185.54519509401,0.04
14,0.0269578004813498,0.15611069297065605,12.177015609760806,7.5014757242918115,13965.642734350573,0.04
15,0.025695147603797684,0.14252390362624381,11.661345223745858,6.890717534645846,12963.19459696774,0.04
16,0.026630533734561913,0.14264066469528386,11.667385395995042,7.237478046172455,12588.37877808211,0.04
17,0.024422924099549367,0.19757603702915683,12.92875223210993,7.878936935660401,18964.33554763275,0.04
18,0.02279316234716754,0.15403135604149587,11.997218263339361,7.2646010931816996,13874.707255671992,0.04
19,0.02335738894903356,0.1917943051336585,12.68700337829809,7.6336600426143475,18112.39530025353,0.04
20,0.029232178055414348,0.1471839112959601,11.618039533940877,7.186445274077968,13394.012747130271,0.04
21,0.019222715098387116,0.15676908414005428,12.002218082287305,7.2360933191602825,14275.016236750478,0.04
