epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,5823.110854289941,1809.156433840832,42.5298327836697,38.57784434989927,1499238.8310276305
2,884.4504471276639,450.9218887880624,21.252955516376367,16.572397219662676,316300.3515543789
3,353.07113800951714,483.0137119982616,22.00262365505942,16.569913469948556,116952.31769899056
4,246.2621213021363,359.41504669189453,18.987102738752288,13.597971305449692,148320.89295326002
5,182.59075607209516,351.57954721565704,18.784889783669954,13.26706917057663,123787.82234849513
6,159.248854507356,352.2022068529244,18.800569041790535,12.74792281136532,154489.83229973988
7,134.06129461209449,350.41868630374773,18.75357341832764,12.776582761068175,127303.14806262137
8,114.27531475992598,366.223683184888,19.166102897380693,12.991509717349665,146395.895129014
9,111.03254093644182,332.9157527785703,18.2680799181102,12.34941598579503,141106.73550985125
10,100.16646002594536,409.9264534640025,20.280040983666506,13.607659770998435,114747.01988454099
11,104.74428894674989,358.55708346309433,18.96162684225392,12.409066433419174,210370.1992403388
12,86.22492650274694,375.9341930711126,19.42212085908112,12.736666362809048,161363.32521328228
13,81.91795782506819,356.7627037691783,18.921200931054013,12.575432945025597,173798.4994324001
14,83.11144915699253,351.7444127324116,18.78980455008648,12.197084913028682,158139.88482484844
15,76.3523868809085,365.1046916433128,19.13621940430422,12.468121073501411,258155.319725742
16,75.95182681789059,379.29447478558643,19.51202832076211,12.640914265591327,174255.08569080324
17,72.1719260187544,349.18587438744237,18.72081206945819,12.108584136010208,184233.30235119854
18,78.66024514486098,382.9750661045672,19.589616351646686,12.729269096750176,302570.6903126182
19,72.42897559905194,356.23670618218114,18.909429051559304,12.543476717040125,137713.77654898603
20,69.2610490505512,349.15465951253134,18.718544373738375,12.189718599277096,205849.89430636843
21,86.66075167571299,379.6630111602415,19.511780044879114,12.547995844320576,308944.70540105295
22,62.06584075498863,365.1839656829834,19.144978984565622,12.421048261387881,204330.78988765378
23,55.710599301129406,370.9372455183282,19.291214944880423,12.39604369127399,297445.2092538006
24,56.35939428227893,354.50805548012977,18.850466801054033,12.108597363332034,230650.11434105763
