epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,17.344946307227726,65.68238830566406,54.00751495361328,5179412.5,-52.93414306640625,0.09278948385849603,0.05393388749275082,0.015271602551710806
2,10.794704537164597,18.00764274597168,12.742500305175781,19471.34765625,-11.99988842010498,0.13686448869128165,0.016624782524647205,0.003092982795283201
3,3.7616049698420935,10.280437469482422,8.620094299316406,5943.7138671875,-8.35142707824707,0.06669244152329402,0.002899671370578001,0.0005799342741156003
4,11.140449260530017,8.360733985900879,6.896795749664307,4287.90966796875,-6.596354961395264,0.08834332109027644,0.002126425671757201,0.00038662284941040013
5,2.550607505298796,9.62846565246582,8.472901344299316,5426.814453125,-8.364232063293457,0.03537599072105162,0.0007732456988208003,0.0
6,2.579677414894104,8.235361099243164,7.211461544036865,4301.5185546875,-7.039294242858887,0.05103421612217282,0.0005799342741156003,0.0
7,87.43721382845015,6.904999256134033,5.461780548095703,3273.33447265625,-4.10592794418335,0.2888072685095689,0.02203750241639281,0.0
8,2.145431325549171,8.788203239440918,7.737364768981934,4718.9306640625,-7.656793594360352,0.030349893678716412,0.0,0.0
9,36.493168301809405,7.731688499450684,6.559838771820068,3851.41796875,-6.430062770843506,0.05103421612217282,0.0007732456988208003,0.0
10,2.4536958206267583,8.322412490844727,6.529575347900391,4162.0673828125,-6.156979560852051,0.13222501449835686,0.0009665571235260004,0.0
11,10.977407765388488,8.555675506591797,6.881326198577881,4358.94970703125,-6.535521030426025,0.12642567175720085,0.0015464913976416005,0.0
12,2.350466907592047,9.57673168182373,8.369831085205078,5363.716796875,-8.26422119140625,0.03363618789870482,0.00019331142470520006,0.0
13,2.2102494148981005,6.8080339431762695,5.292048454284668,3099.838134765625,-4.781468391418457,0.18229267349700368,0.0005799342741156003,0.0
14,2.1003819840294975,8.20781421661377,6.455847263336182,4059.400390625,-6.203479766845703,0.10052194084670404,0.0013531799729364006,0.0
15,2.0378463586171467,6.9688568115234375,5.637224197387695,3301.99609375,-4.768187999725342,0.2114826986274889,0.009278948385849604,0.0
16,2.382247357141404,9.294839859008789,7.703406810760498,5060.02685546875,-7.599291801452637,0.04504156195631162,0.0,0.0
17,2.118756717727298,7.917675971984863,6.652254581451416,3972.677734375,-6.54904317855835,0.046008119079837616,0.00019331142470520006,0.0
18,2.1869156167620702,6.070345401763916,4.764907360076904,2672.30859375,-4.14030647277832,0.20529673303692247,0.0005799342741156003,0.0
19,2.0370265449796405,7.10072135925293,5.7830986976623535,3349.05615234375,-5.600676536560059,0.08061086410206843,0.00019331142470520006,0.0
20,2.2135539191109794,8.100564002990723,6.848115921020508,4110.2412109375,-6.768296718597412,0.03982215348927121,0.0,0.0
