epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,2.825591865212026,51.55129623413086,41.098297119140625,1308989.5,-33.6589469909668,0.24726522187822497,0.2059855521155831,0.16470588235294117
2,2.2283004088835283,34.66603469848633,25.31635856628418,193854.625,-22.981752395629883,0.18142414860681114,0.10588235294117647,0.041898864809081525
3,0.36178100229513765,6.856690883636475,5.280813694000244,3061.121826171875,-4.206878185272217,0.19422084623323013,0.029308565531475747,0.0022703818369453044
4,0.1544510458755975,5.439284801483154,3.8957409858703613,2235.82958984375,-2.426704168319702,0.29102167182662536,0.03343653250773994,0.0041279669762641896
5,0.14051739833872728,5.248886585235596,3.774822950363159,2259.534912109375,-1.0715855360031128,0.4584107327141383,0.07987616099071207,0.002889576883384933
6,0.14943909735390634,5.8495049476623535,4.479701995849609,2448.498779296875,-3.6458961963653564,0.17192982456140352,0.01940144478844169,0.0018575851393188853
7,0.1458588241778239,4.902044773101807,3.374382495880127,1935.984375,-1.554360032081604,0.3750257997936017,0.035706914344685245,0.0010319917440660474
8,0.13522812852052726,5.799372673034668,4.28455114364624,2389.42724609375,-3.4156177043914795,0.19174406604747163,0.01692466460268318,0.0018575851393188853
9,0.1401665137723239,7.30254602432251,5.792568206787109,3332.1611328125,-5.393612861633301,0.10670794633642931,0.005159958720330237,0.000825593395252838
10,0.13920356882642013,7.781793594360352,6.301536560058594,3711.708984375,-6.046450138092041,0.0718266253869969,0.0037151702786377707,0.0006191950464396285
11,0.13662921193272176,4.403064727783203,3.1296277046203613,1758.8497314453125,-0.8336376547813416,0.4150670794633643,0.05799793601651187,0.004747162022703818
12,0.13303957217269474,4.647219657897949,3.2901792526245117,1827.4591064453125,-1.3013116121292114,0.39215686274509803,0.04293085655314757,0.0022703818369453044
13,0.13951871762372026,6.924260139465332,5.5065460205078125,3075.151611328125,-5.067294120788574,0.11021671826625387,0.0086687306501548,0.0006191950464396285
14,0.13272098007828298,4.73382568359375,3.367624282836914,1824.95849609375,-2.1459944248199463,0.27285861713106296,0.02476780185758514,0.0020639834881320948
15,0.1355406055697287,5.1036224365234375,3.84879469871521,2038.6055908203125,-2.803501605987549,0.22456140350877193,0.02497420020639835,0.0010319917440660474
16,0.13449625369876322,6.36321496963501,5.108593940734863,2756.360595703125,-4.5947394371032715,0.1238390092879257,0.008875128998968008,0.000825593395252838
17,0.1331157706903689,5.310297966003418,3.909181594848633,2104.5615234375,-2.7307803630828857,0.2868937048503612,0.01671826625386997,0.0002063983488132095
18,0.1275011912138775,4.814503192901611,3.5455708503723145,1882.142333984375,-2.2666776180267334,0.2846233230134159,0.025799793601651185,0.0026831785345717233
19,0.12476633865423876,4.643861293792725,3.317660331726074,1808.048583984375,-1.6794847249984741,0.3671826625386997,0.02868937048503612,0.0014447884416924665
20,0.13093364276368208,5.965977668762207,4.426153659820557,2475.56396484375,-3.864976406097412,0.16408668730650156,0.006398348813209494,0.000412796697626419
