epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,1.8142119088831048,0.535387289837787,29.15371668200219,25.08149837623943,264780.5106262737,0.04
2,0.3634303300641477,0.32702295885078214,24.56501867098127,17.442599009915817,226989.88326357122,0.04
3,0.24803425559851652,0.26342793190361635,19.342731138873674,14.011140813994999,83632.79726860818,0.04
4,0.2061434947536327,0.3126289897304224,18.58295541385527,12.468808930797024,122829.62833399179,0.04
5,0.18016703108636042,0.2728957305907419,16.816831557826,11.664166638437381,79686.55322580582,0.04
6,0.16213237855117768,0.22746133449438372,16.957582672432697,11.832095360194357,63542.13384739777,0.04
7,0.15669926607127613,0.21574150769922293,17.154379329584476,11.728106917741378,65034.06312113065,0.04
8,0.1445726809130671,0.267231589026357,16.759584985591733,10.986533070290385,79790.3154988141,0.04
9,0.12945576433169967,0.22351083298654933,16.848507442663504,11.708143047606649,67444.56447719593,0.04
10,0.12020868555797885,0.22099653035402297,15.591573168773088,10.879637306504998,59594.64664894745,0.04
11,0.11875602117894839,0.2332055874070839,17.12721842768204,10.952068975109698,81119.96026297029,0.04
12,0.11898703151382506,0.29503663980255,15.989109573231342,10.802408983017788,86015.51271218265,0.04
13,0.10596942953998223,0.21859241769109902,16.309666092277592,10.782618765715233,67144.36219399363,0.04
14,0.09662176438723691,0.2737254175112436,18.311265828066144,11.734644419494247,95933.783091691,0.04
15,0.09942295353782053,0.23002481127255842,20.355843467891983,14.037729612411546,94655.23408081452,0.04
16,0.09902999570476823,0.24886171433486437,20.379648267510415,13.949849612727638,91170.8943557841,0.04
17,0.09289308877972265,0.27208190135853855,16.19832683847181,10.9283690768899,81040.82526556555,0.04
18,0.08607269776985049,0.2742535893756308,16.55589365131964,10.95100804463891,86719.786320843,0.04
19,0.09247242819401436,0.2422113828949238,15.984624963528068,10.222438139679019,67653.15186110609,0.04
20,0.09134635217681837,0.23623697659686993,17.631671794462914,11.182394316666874,80489.69368066327,0.04
21,0.08008473960217088,0.22241339928617604,16.619847692120914,10.74771281327098,65820.60356920655,0.04
22,0.08366967974385868,0.2090584677595057,16.287203386380902,10.68588342693719,59948.87433843521,0.04
23,0.08051791061492015,0.2491947758256605,21.90708779289634,14.933592008642913,120353.55411371659,0.04
24,0.08014009947752736,0.2306288443799866,16.487839504168914,10.40393054327689,69594.5970501887,0.04
25,0.07577125597163104,0.22925942923481527,18.186169604487137,11.514314175755525,90931.49843098153,0.04
