epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,2.4762820836269492,1.8164778769977632,76.60750467594062,66.39259890678144,5161366.092933865,0.04
2,1.0700563700361685,0.41263495354102026,27.726055644691,22.95932174446922,40091.67637366353,0.04
3,0.5139229841756098,0.30766630325947075,20.686366812677516,17.031660762283785,24610.509943067736,0.04
4,0.47800340232524,0.2974180388940318,20.999038528070553,17.254419698877992,23862.899268899877,0.04
5,0.474578701637008,0.3165558080729698,22.36836756668903,18.458715537936268,27429.47967332507,0.04
6,0.44429996858040494,0.26989680351389034,19.215353220390725,15.57308080645427,22671.004135659245,0.04
7,0.4144577542037675,0.2459633414813828,20.60033772442903,16.606142797999603,19919.885239459014,0.04
8,0.37128801598693384,0.16278536165613802,16.276203435227504,13.19953486165525,11612.544207214114,0.04
9,0.3467979723531188,0.1482857326346059,15.176032660449158,12.160892012520371,10362.494944788083,0.04
10,0.3196578940207308,0.18041710243109735,17.492605612310836,13.958305336790293,14595.51608920105,0.04
11,0.31835447093754105,0.14581465521346657,13.842041736116773,11.448123522729517,9551.939492315312,0.04
12,0.2948551041384538,0.14254355342728237,14.725551878837303,11.928668209573067,9540.395566182233,0.04
13,0.3035510432991115,0.13820648065678054,14.023495961210825,11.182301412057035,9437.719240806051,0.04
14,0.29069338355100516,0.13367738776029117,13.600187976823115,11.14100272230889,8877.09532960752,0.04
15,0.2816080309902177,0.13656757551155263,14.724753523238046,11.65957455044595,9622.378909940988,0.04
16,0.27103978621237207,0.16165171330794692,16.471640439312186,12.877326206688073,13207.846731137157,0.04
17,0.2732408060268922,0.14955410368800645,15.419599202029474,12.086802762988201,11585.29548559731,0.04
18,0.2652406563813036,0.1648175315781226,16.789335270647676,13.287740572219326,13192.18768602491,0.04
19,0.2638365468292525,0.12424337727227999,13.253235479905321,10.478827366514492,8973.677596538137,0.04
20,0.26226031588334026,0.1259450035229806,13.987694372378972,11.235447341284154,8678.88073107391,0.04
21,0.2514121859814181,0.13101499302372818,13.700892911560926,11.098154588466121,8947.452175231436,0.04
22,0.24577358161861246,0.12962021714737337,13.606714342625937,10.896287467868405,9083.383040030058,0.04
23,0.2501099049819238,0.14376463699004344,14.803466225615132,11.722206321832175,10441.234078715028,0.04
24,0.2361123323666327,0.1305902582713433,14.239706926956323,11.253170891157191,9670.897861106667,0.04
25,0.23622594198042696,0.14088743071882956,14.674336655247972,11.499020190748965,10619.177385129602,0.04
26,0.23337918079712175,0.13451622519642115,13.165355233821852,10.794605920619311,8904.383822427299,0.04
27,0.22667961635372855,0.13681021552052228,13.999043523857928,11.12138495143205,9689.774726159429,0.04
28,0.2220782314737638,0.15583182727136918,15.66668376138181,12.394896854864102,11876.199797080633,0.04
29,0.21863649221080722,0.16511086068086087,16.73388101298869,12.542129118370738,14732.134270375393,0.04
30,0.22291263644442413,0.13380198704919988,14.132118967198055,11.220736193260795,9538.013485958405,0.04
31,0.22497570345347578,0.1227325180305108,12.732332044375807,10.351253200790469,8410.143581646866,0.04
32,0.21317310213591112,0.141546773273618,14.132123716870018,11.410540000795699,9721.102400118718,0.04
33,0.2074786157093265,0.13691043449685938,13.071354308962771,10.545803372238531,9560.883072635119,0.04
34,0.20888112231411718,0.13733052110840235,13.862429928730991,10.824134316152254,10294.842529871523,0.04
35,0.20431253579304073,0.1388882658173961,14.433313542883015,11.181769262221744,10698.323409548982,0.04
36,0.20005918700586667,0.15942783587642254,13.602840908642701,10.75000887286007,11388.355455908655,0.04
37,0.19959908419034697,0.13732442728454067,13.164297740107518,10.665198949514767,9270.15156839989,0.04
38,0.19223877516659824,0.1425201372063208,14.046474131352804,10.776398945820294,10875.699245571079,0.04
39,0.19104376153060884,0.14859305986113125,14.124056546035535,11.01029860540095,10893.016531848047,0.04
40,0.19655839116735893,0.14167991614029293,12.727158234627865,10.42447210162847,9521.290529372603,0.04
41,0.19060822390019894,0.13248255716696863,13.46959243490393,10.45110023752056,9936.08273278481,0.04
42,0.19218233024532144,0.14935155152793853,13.856819393770612,11.173340615825119,10690.87687935922,0.04
43,0.19054890299836794,0.1317107844496927,13.561768325134429,10.505777866669533,9886.503756834238,0.04
44,0.18655978543966106,0.1480150265438903,14.465449658977311,11.352395625129295,11325.341687865166,0.04
45,0.17938592098653316,0.1522489776534419,14.928217549059017,11.749332589338131,11318.493632835067,0.04
46,0.17686645449562508,0.15120674988194818,14.424590906280976,10.897591142144407,12144.633199683352,0.04
47,0.18006861932349927,0.16447325019286044,16.004915947155922,12.278443684335315,12955.100817458153,0.04
48,0.17652598141946577,0.15686958194560102,14.945176487728752,11.749663805540724,12154.551260961114,0.04
49,0.17017392695627429,0.1351505297446443,13.779606232063312,10.611964132369865,10319.18187379876,0.04
50,0.16666957408641325,0.15012566012240225,14.584489287979126,11.35932644765325,11420.628719941544,0.04
51,0.17200938087295403,0.15668583493078908,14.0361502256393,11.04621716587962,11404.761366718987,0.04
52,0.17055456865240226,0.14254492359055626,13.246703700368643,10.243587604688088,10515.46797049362,0.04
53,0.17174825800413435,0.1428508402088717,14.595624380499537,11.074777827146516,11267.958011561102,0.04
54,0.16370825147764248,0.14762011915445328,13.954847329932806,11.1192659483768,10633.384577254868,0.04
55,0.16388699180926336,0.1461244525928651,13.117861296888977,10.214305155250019,10575.74687475118,0.04
