epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,1.6862771773400407,0.4775558556381025,26.46444035054606,22.800973047953992,184417.41953389533,0.04
2,0.6014232116285712,0.3705187103465984,24.234135197676274,20.183477522400786,148968.7765372296,0.04
3,0.5142343315140655,0.3536617439044149,24.927137890142497,20.120968955705973,160533.46462920043,0.04
4,0.47406796979097027,0.3400321512630111,21.484821374264907,17.185132317680957,142987.25832524474,0.04
5,0.44128241871173185,0.2758163291372751,20.420803594535712,16.623796632723376,83881.69302011371,0.04
6,0.4085904264356941,0.28355168715903634,21.9398296872571,17.51342221618684,108974.72435216919,0.04
7,0.3870258054230362,0.2752254951549204,21.526662246830345,17.758248214347304,78822.28984393617,0.04
8,0.36563647782895714,0.2759862056296123,19.552418195424323,16.457092187109073,68523.04227404493,0.04
9,0.35548516048584133,0.28244149473152663,18.943222207437202,16.017708109627087,69922.07066728537,0.04
10,0.33902203528365743,0.2635810808915841,19.996393518610166,15.88202637367012,83084.63884621642,0.04
11,0.32930050673894584,0.32847993997366803,24.98510902614165,19.473060753877498,167341.8927235768,0.04
12,0.32248046276314807,0.25548570352165323,17.395942898005227,14.287104508660056,66086.21529252597,0.04
13,0.3107175082356359,0.28121492819566474,22.013662264047976,17.325220631055597,105481.55770948598,0.04
14,0.29831339135610807,0.2634781713156324,19.777498369728203,15.450797033349344,88429.99671768914,0.04
15,0.2957365590070064,0.25533116108884935,20.949823952808124,16.472023738435478,94253.76853866962,0.04
16,0.2776185493373002,0.24799557218426152,19.24851138072879,15.57483374016344,70389.71368583894,0.04
17,0.27105800749268383,0.2871074995320094,17.199404800401165,13.529480485325017,85353.17788527152,0.04
18,0.2675075672644501,0.25927988039819816,19.83642042646589,15.813708693843243,81857.20976573846,0.04
19,0.2587804179638624,0.24789409296293008,19.139670252078457,15.129495773197206,73700.60361962827,0.04
20,0.25142257889577496,0.26458232442015095,20.385945351217035,15.871097968235489,94009.82025250906,0.04
21,0.25135445412403595,0.23218833576691777,17.932016783341886,14.123683196926905,65019.605782959254,0.04
22,0.24139829146830985,0.24345452997245287,18.147726750917826,14.182446842508869,70667.24620170784,0.04
23,0.2362374806931863,0.2899050527105206,23.297045274410458,18.00909133911133,135926.4548894532,0.04
24,0.23188537852062532,0.2639437179816397,20.944743663785193,16.592860675803887,89970.97237834756,0.04
25,0.22398222765574852,0.2481069774612,17.322432375189653,13.666975390694358,68217.5080852577,0.04
26,0.22052288427948952,0.24286278482330473,18.07584699916265,13.898900045560412,71023.65954247335,0.04
27,0.21231155764932433,0.2385279738785405,17.36045084561477,13.947727216216158,60447.98946985345,0.04
28,0.20880007084148625,0.2251911141370472,17.755501778096136,13.407170212012677,65732.17839531107,0.04
29,0.20648644645310318,0.2507975946523641,18.126948274883713,14.148526725039995,73350.33266258676,0.04
30,0.2026184544277688,0.24818229181201834,18.08617114708095,13.510540691702818,76748.96083110923,0.04
31,0.19788228056859225,0.23392311573812835,17.878905945228663,13.76264557176385,65574.26252466976,0.04
32,0.19803942138484368,0.2576163662499503,19.222055250088182,14.792956689349875,82931.17630835895,0.04
