epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,5936.880919142363,2005.5097031366258,44.80371652001433,40.80153992766267,935403.6392956639
2,991.3468906844051,499.38715108235675,22.36040293373285,18.342098573537974,142733.07602593297
3,363.5200366917279,469.00118805113294,21.67256203632659,15.753849967920974,291265.20641675394
4,284.4481351948633,397.0226861635844,19.938247824143843,14.31672183928234,205563.9538267008
5,233.55246929315857,375.6634909766061,19.39637337415164,13.960157782525727,113872.69763030493
6,213.1809183454655,328.1059394109817,18.124147059590985,12.888528465946793,121354.32056387339
7,196.03276039372565,426.2764618737357,20.661427788943868,15.070296173651457,81950.2888594263
8,177.50333866379734,368.9004880814325,19.20149028938024,13.219553289813595,177630.88292041057
9,161.15422053577637,344.10615144457137,18.56749450867429,13.609125449824166,104131.74460825481
10,163.06217415467214,339.42494301568894,18.42679554251527,13.373417684548384,89177.84952526177
11,151.28940887903954,347.90863761447724,18.660865521736874,13.580256165196568,69611.78927336067
12,139.9256145579171,309.90289124988374,17.60236436925744,12.530156815902336,94117.0837077853
13,147.53109814788183,452.57224085217433,21.289217814006726,15.342130777471827,87344.77807974684
14,142.83014631412857,607.1984987713042,24.66206031501946,17.36422700305641,137530.15724569585
15,138.5809263121834,314.30958191553754,17.73266288028341,12.290874400416731,101101.60954219488
16,142.6089395132546,389.50956101644607,19.734481267328334,13.663205409572397,204727.32885092442
17,121.44891777378162,354.1290081114996,18.811416660142,12.824322450675053,97292.81104229167
18,127.19369590600803,415.2823720205398,20.396632835630136,14.113053003259195,93618.27053329948
19,131.2250561134044,410.884005682809,20.285976737654373,13.928182348210218,83604.3772878496
20,142.51407653853872,309.60925824301586,17.59996970209581,12.576033520003854,110295.30113962459
21,118.92659413142445,382.08839611780076,19.55199899782614,13.65699626002921,80528.83066582019
22,109.93901752505883,315.16165706089566,17.76071758838376,12.518426854435381,84694.76639337363
23,109.81386489188989,328.90345105670747,18.14231446822473,12.767628577250145,76558.69367023141
24,113.92526989945318,322.51629777181716,17.969533246812098,12.329912522961765,93744.49708419843
25,110.59317735394667,355.30025600251696,18.863457066859855,13.273624359047288,68004.93404449787
26,112.66268352655699,370.4243393625532,19.247622784189964,13.115185615044469,189547.88148997287
27,109.18147438570017,327.859345856167,18.115059049142182,12.603798794800586,78733.67599566285
28,104.84550761327546,403.4706157048543,20.09657946446787,14.215190568332558,74182.20301954051
29,94.32877792448956,312.17889589355104,17.668114236222834,11.946413011493417,89565.42024679246
30,98.63066540273785,313.27831430662246,17.699081167644596,12.066130865729981,123518.26099014396
31,102.23082061903413,308.02233555203395,17.539650131660636,11.777655700464626,112329.31159740813
32,101.79601755906283,350.544944695064,18.736006141843657,12.840205563808723,81824.35656456515
33,96.58475943771951,351.2691156296503,18.75365665827856,13.509238193739197,65443.34043262189
34,90.91854945559176,379.6935110205696,19.483399939403842,13.384772893632208,183045.08941608737
35,106.19573114321564,303.0702825954982,17.41175203381137,11.753032112462677,94131.79560185946
36,106.00570555327555,318.3549406187875,17.841043289298458,12.129369146247983,137244.28093473756
37,100.04796186045299,356.5817279815674,18.89450055324327,13.093468218784093,68821.04583769794
38,74.7186623525195,312.6777911413284,17.690227603139487,12.485600806551101,72568.4032550529
39,84.07873540816038,356.7797431945801,18.89182822180577,12.867715407225079,78529.0768986952
40,78.81701958993068,316.85317711603074,17.80082479328262,11.786095158038162,116285.24868068263
41,74.23443433721978,312.37608941396076,17.67488338006401,11.810701609830478,113383.96872365558
42,84.04294786538144,366.7493065652393,19.156251213997038,12.350525859888895,177376.2778032337
43,94.51115376729993,320.19120718183973,17.902935824662016,12.189649800312269,82210.05866555285
44,79.12233461329066,323.1275314262935,17.970371626601437,12.071764492819081,135765.27062469284
45,83.19727449954794,322.9895224911826,17.96864439645644,11.938519549318405,142533.80645962548
46,82.19982646410119,310.6295892170497,17.633364225934706,12.384470593788963,80231.73424443963
47,80.12890625,361.6355513845171,19.010949211711957,12.605320161639394,174410.19580477648
48,74.90624108583354,329.4383564222427,18.14298271951261,11.916565177500386,138722.40657138178
49,75.58338796349591,345.0417521794637,18.568045423487607,12.26082635048664,147094.292835204
50,78.35737326307891,307.74506047793795,17.542884151845303,12.158922504646517,76918.34471427611
