epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det
1,9074.597668690287,6174.3155546446105,79.3167507219989,70.29354623941528,5995656.075468865
2,3944.08895660206,1253.0144532693398,35.73339199943843,30.53558370131026,98098.03884483333
3,835.8226514682648,212.37054347991943,14.704103990297734,11.343208248636818,29632.87313064592
4,654.4638877917247,224.9311448174554,15.116192481719484,11.249971879950074,35339.66461591015
5,633.2611509675432,245.97748947143555,15.731268697245321,12.465518757130019,36936.008367875336
6,623.9092714346139,237.29055445903057,15.48844543441795,12.041915825457087,34444.400015331186
7,610.7596631870148,231.22744828301506,15.320488431663257,11.674443219788774,37710.867636362236
8,596.9411825192202,215.1432532233161,14.764088034239437,11.306280412501525,33222.83218403786
9,572.2787133478055,238.94874583063898,15.464532851422312,12.216855546138023,28831.03811043443
10,545.4393234738878,185.26411097758526,13.713245768072795,10.819463879960496,18768.279672889414
11,513.4798325459668,163.88095157210893,12.796946263262662,9.420540380775543,18814.80618844929
12,479.0659187462679,202.64125442504883,14.241290890673396,10.991127013826596,18640.319691945115
13,468.2740289967531,181.07510698163833,13.500739330188676,9.836613715208147,14077.563188227861
14,460.6594211068123,198.07494699632798,14.128186907301577,10.675931402387878,13764.444578428212
15,443.83367200717805,118.74783443760228,10.973012178461722,8.199052284131314,9183.940044126697
16,434.54195603291697,140.98776028607344,11.827853206226603,9.166249850778502,10695.47441653853
17,432.92134006767515,149.37441802669215,12.301644510332023,9.139518930462481,12898.608264468063
18,415.7059697436679,141.61923539960708,11.936260942902937,8.717830014777912,11340.430570351866
19,413.2977037369066,179.71311347549027,13.404033293837898,9.85965981336693,13239.628927665635
20,405.6527535019407,164.7825732360015,12.892810158970581,9.991034629116067,14450.18438525419
21,402.65365250702877,159.73801543261553,12.703904593918347,9.221834479043364,23113.908880389114
22,397.30373290238106,165.8871835760168,12.966726087062941,10.085577747455405,14744.001893159704
23,389.3253329331708,163.7328912116386,12.831058404112303,9.58426352046042,20470.599111989333
24,383.404841429109,187.80703719886574,13.740914150558192,10.281446940314908,18986.278217404822
25,378.5627884591461,170.56609746572133,13.123701918033477,9.848553297132755,15024.621036233038
26,376.4691478947925,170.53317098359804,13.120015782481458,8.856789203794465,25672.105497682453
27,361.74813211040134,172.914663778769,13.215955008836628,9.7731464883145,20105.17837172617
28,353.6646643960552,149.6411156525483,12.277957614218629,9.172874988023443,13850.516245649304
29,351.6212037687848,200.03790396613044,14.04719724139224,10.589195898212445,20641.542805573543
30,335.69781095662694,169.89264684110074,13.033422882483933,9.654379796632856,18769.51902945028
