rul_bin,num_runs,num_samples_mean,num_samples_std,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,mean_error_mean,mean_error_std,mean_abs_error_mean,mean_abs_error_std,median_abs_error_mean,median_abs_error_std,overestimate_rate_mean,overestimate_rate_std,underestimate_rate_mean,underestimate_rate_std,p_abs_error_gt_moderate_mean,p_abs_error_gt_moderate_std,p_abs_error_gt_severe_mean,p_abs_error_gt_severe_std,p_overestimate_gt_moderate_mean,p_overestimate_gt_moderate_std,p_underestimate_lt_neg_moderate_mean,p_underestimate_lt_neg_moderate_std,p_overestimate_gt_severe_mean,p_overestimate_gt_severe_std,p_underestimate_lt_neg_severe_mean,p_underestimate_lt_neg_severe_std
"[0,20]",5,16.0,0.0,3.6503300942606045,0.6084420692256275,2.7488149404525757,0.435441053632526,5.633479223363556,1.2676232203313127,2.022280728816986,0.8244284808336595,2.7488149404525757,0.435441053632526,2.0362083435058596,0.4014204044692552,0.7625,0.10752906583803283,0.2375,0.10752906583803283,0.1875,0.06846531968814576,0.0125,0.025,0.1875,0.06846531968814576,0.0,0.0,0.0125,0.025,0.0,0.0
"(20,50]",5,17.0,0.0,7.677068854755272,0.534050426289788,6.002279528449563,0.20600743765591628,16.83671772338235,2.7719238045974026,1.9886586357565483,1.3739849066778822,6.002279528449563,0.20600743765591628,4.5673675537109375,0.4244540134004861,0.6588235294117648,0.1361863165034144,0.3411764705882353,0.13618631650341442,0.4235294117647059,0.044019498667928716,0.17647058823529413,0.03720326659021623,0.2823529411764706,0.04401949866792873,0.1411764705882353,0.028817526385684456,0.09411764705882353,0.04705882352941177,0.08235294117647059,0.028817526385684446
"(50,125]",5,67.0,0.0,18.382470717116632,1.2315502509521337,14.557988921208167,1.0399875616002987,504.4366028914677,211.83956859885734,-1.4624331687813368,3.312322233477218,14.557988921208167,1.0399875616002987,11.741792297363284,1.0942490454437537,0.4388059701492537,0.05552559772459186,0.5611940298507463,0.05552559772459186,0.8059701492537312,0.035319879302087256,0.5701492537313434,0.05289565715423687,0.36716417910447763,0.05552559772459187,0.4388059701492538,0.07468654330266748,0.2835820895522388,0.04994985233039257,0.28656716417910444,0.08411344957376339
