epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,4.723823617753529,56.473506927490234,45.575313568115234,2044938.375,-40.4655647277832,0.20085057026870287,0.16218828532766286,0.12352600038662286
2,2.8662136106264025,8.459076881408691,6.6655659675598145,4833.833984375,-1.879723072052002,0.4805722018171274,0.21264256717572008,0.044268316257490815
3,0.3436194052298864,6.704769134521484,5.689621925354004,3201.66796875,-5.29457950592041,0.09510922095495844,0.005412719891745603,0.00019331142470520006
4,0.33820910595712206,3.9425880908966064,3.1848230361938477,1650.215087890625,-1.9710153341293335,0.2917069398801469,0.02184419099168761,0.0005799342741156003
5,0.30926870306332904,5.051548480987549,4.080880165100098,2163.6279296875,-3.431962728500366,0.17011405374057606,0.008892325536439203,0.0
6,0.310487676518304,5.215604782104492,4.470952987670898,2314.590087890625,-4.118268013000488,0.09994200657258843,0.005026097042335202,0.00019331142470520006
7,0.29899254072280157,5.632835865020752,4.676632881164551,2494.9951171875,-4.3060503005981445,0.11714672337135125,0.0015464913976416005,0.0
8,0.28134067484310693,5.539907932281494,4.738707065582275,2486.39501953125,-4.494874954223633,0.07983761840324763,0.0011598685482312006,0.0
9,0.3532970331964039,3.7788732051849365,3.164302349090576,1805.793701171875,0.14480163156986237,0.5638894258650686,0.08505702687028803,0.002126425671757201
10,0.2776793684278216,5.996242046356201,5.163565635681152,2767.38427734375,-4.906484127044678,0.07635801275855403,0.0019331142470520007,0.0
11,0.2972329555522828,5.396435260772705,4.539068222045898,2379.40234375,-4.240498065948486,0.09820220375024163,0.0009665571235260004,0.0
12,0.2888590517498198,4.69971227645874,3.9587574005126953,2020.5421142578125,-3.484447479248047,0.13183839164894645,0.004639474192924802,0.0
13,0.2714888568435396,4.747907638549805,3.7971765995025635,1973.4744873046875,-3.300818920135498,0.16760100521940846,0.0034796056446936012,0.0
14,0.26062031445049105,4.523526191711426,3.583550453186035,1845.3089599609375,-3.0717992782592773,0.18325923062052968,0.002319737096462401,0.0
15,0.2544184297323227,4.396559238433838,3.5474021434783936,1808.923828125,-2.993069887161255,0.19350473612990526,0.002319737096462401,0.0
16,0.27212075548512593,4.079819202423096,3.1675662994384766,1639.15087890625,-2.2649543285369873,0.2719891745602165,0.006379277015271603,0.0
17,0.2571443330673944,3.7431395053863525,3.0144412517547607,1515.4302978515625,-2.1830248832702637,0.2484051807461821,0.007925768412913203,0.0
18,0.25332142739068897,4.151949882507324,3.3172037601470947,1677.805908203125,-2.747087001800537,0.20162381596752368,0.0036729170693988013,0.0
19,0.25393823924518766,3.7332565784454346,2.9216859340667725,1494.45166015625,-1.9076887369155884,0.30388555963657454,0.005992654165861202,0.0
20,0.2529178287301745,3.7770450115203857,3.0163655281066895,1505.614990234375,-2.376913070678711,0.21708872994393968,0.005992654165861202,0.0
