run_dir,num_samples,rmse,mae,nasa,mean_error,mean_abs_error,median_abs_error,overestimate_rate,underestimate_rate,p_abs_error_gt_moderate,p_abs_error_gt_severe,p_overestimate_gt_moderate,p_underestimate_lt_neg_moderate,p_overestimate_gt_severe,p_underestimate_lt_neg_severe,danger_threshold,danger_num_samples,safe_num_samples,danger_rmse,danger_mae,danger_nasa,danger_mean_error,danger_mean_abs_error,danger_median_abs_error,danger_overestimate_rate,danger_underestimate_rate,danger_p_abs_error_gt_moderate,danger_p_abs_error_gt_severe,danger_p_overestimate_gt_moderate,danger_p_underestimate_lt_neg_moderate,danger_p_overestimate_gt_severe,danger_p_underestimate_lt_neg_severe,safe_rmse,safe_mae,safe_nasa,safe_mean_error,safe_mean_abs_error,safe_median_abs_error,safe_overestimate_rate,safe_underestimate_rate,safe_p_abs_error_gt_moderate,safe_p_abs_error_gt_severe,safe_p_overestimate_gt_moderate,safe_p_underestimate_lt_neg_moderate,safe_p_overestimate_gt_severe,safe_p_underestimate_lt_neg_severe
seed_123_a_0.04,100,14.643518812137554,10.83295883655548,325.84501643312024,-1.843406071662903,10.83295883655548,8.437278747558594,0.4,0.6,0.66,0.44,0.28,0.38,0.2,0.24,20.0,16,84,3.513482158229532,2.52638128399849,4.621416736840981,-0.2637524902820586,2.52638128399849,1.5990183353424063,0.3125,0.6875,0.125,0.0,0.0625,0.0625,0.0,0.0,15.903635182727239,12.415164084661575,321.2235996962792,-2.144292468116397,12.415164084661575,10.504135131835938,0.4166666666666667,0.5833333333333334,0.7619047619047619,0.5238095238095238,0.32142857142857145,0.44047619047619047,0.23809523809523808,0.2857142857142857
seed_21_a_0.04,100,14.167943213746906,10.423243594169616,311.1293329471311,-1.3889613294601446,10.423243594169616,7.254269599914551,0.49,0.51,0.58,0.44,0.24,0.34,0.17,0.27,20.0,16,84,3.2056249647178543,2.432639211416244,4.803141369424816,1.99424734711647,2.432639211416244,1.9090671539306632,0.6875,0.3125,0.0625,0.0,0.0625,0.0,0.0,0.0,15.395053700151067,11.94526347659883,306.32619157770625,-2.0333820297604523,11.94526347659883,10.309694290161133,0.4523809523809524,0.5476190476190477,0.6785714285714286,0.5238095238095238,0.27380952380952384,0.40476190476190477,0.20238095238095238,0.32142857142857145
seed_42_a_0.04,100,14.83377086116426,11.259215965270997,481.29920113818565,1.0895199966430669,11.259215965270997,8.88497161865234,0.59,0.41,0.72,0.46,0.43,0.29,0.24,0.22,20.0,16,84,5.853467890717373,4.089294672012329,10.29319820314194,2.6667337417602544,4.089294672012329,1.9793949127197266,0.75,0.25,0.3125,0.125,0.25,0.0625,0.125,0.0,15.98208312849335,12.624915259225029,471.0060029350438,0.7890983309064598,12.624915259225029,10.200323104858398,0.5595238095238095,0.44047619047619047,0.7976190476190477,0.5238095238095238,0.4642857142857143,0.3333333333333333,0.2619047619047619,0.2619047619047619
seed_7_a_0.04,100,14.951555811183972,10.8582803440094,378.4900721871642,-1.55897334098816,10.8582803440094,8.253627777099608,0.5,0.5,0.61,0.45,0.25,0.36,0.17,0.28,20.0,16,84,4.6034085337161486,3.8650000691413884,8.242214940160135,3.4156351685523987,3.8650000691413884,3.4184045791625977,0.875,0.125,0.3125,0.0,0.3125,0.0,0.0,0.0,16.189296947675864,12.190333729698544,370.24785724700405,-2.506517818995885,12.190333729698544,10.4287109375,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5357142857142857,0.23809523809523808,0.42857142857142855,0.20238095238095238,0.3333333333333333
seed_87_a_0.04,100,15.316148188985991,11.06302433013916,387.6893413858233,-2.7398352241516113,11.06302433013916,7.824893951416016,0.46,0.54,0.69,0.39,0.28,0.41,0.15,0.24,20.0,16,84,2.770451741529668,1.9372024536132812,3.622344668666029,0.9905141592025757,1.9372024536132812,1.4570465087890625,0.6875,0.3125,0.125,0.0,0.125,0.0,0.0,0.0,16.66748798776184,12.80127611614409,384.0669967171573,-3.450377963838123,12.80127611614409,9.324581146240234,0.4166666666666667,0.5833333333333334,0.7976190476190477,0.4642857142857143,0.30952380952380953,0.4880952380952381,0.17857142857142858,0.2857142857142857
