epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,9350.949637726815,7428.721678904998,86.78582460610738,77.83429344844043,11387045.998818483
2,5321.235502772178,3015.518326685979,55.307890528990875,47.200791106476046,673967.6626122887
3,1485.1462524414062,339.1470959003155,18.372749291545436,16.17491171146796,19978.093256841115
4,224.19166948872228,162.65166291212424,12.700702987477378,8.917599865673035,10679.41585979736
5,128.86782659715223,142.78107930461948,11.86745197095965,7.5495468446242855,11015.429792255432
6,95.2691907328944,115.9506465166043,10.801882453036963,6.8507683853459795,7487.656818348357
7,81.95557984382876,98.51560175418854,9.873001008431954,6.429654844620122,7251.89202855901
8,72.72974139798072,138.4362806784801,11.806845902345017,7.391252600395583,12958.223585014874
9,62.4413085445281,193.76358482165213,13.661777542837944,8.287328889305757,26507.674040158265
10,56.93999205558531,195.71516795876698,13.85832744303167,8.399000543210565,24629.220088156206
11,51.1673764997913,170.32195065953792,12.822133006680277,7.682324673468625,20894.38358373577
12,49.66932438265893,163.2419221676313,12.735163530158161,7.97466834890164,14655.91052525463
13,45.77682709232453,200.27038120917786,14.066953582602586,8.505323439011184,20114.23590104741
14,39.56264013474988,191.39224965010698,13.820771926669392,8.461242654289656,19637.700011560242
15,37.554973762266094,197.84056945450794,13.891193828954496,8.303961160367097,23325.319359222623
16,36.69765039259388,199.9922514489064,14.165343072815697,8.33644428079327,21954.553122520927
17,31.96159809481713,190.23035564636572,13.698717262054672,8.005369998532824,20972.2131632698
18,30.492858609845563,217.2885010827046,14.601430163851512,8.514817301202111,25863.971435620428
19,26.14911987550797,234.96484036399767,15.295906302444923,9.239391694769141,26329.743133244494
20,25.77460303152761,218.99716012141644,14.71477254813141,8.582682925084136,23908.349603050025
21,22.88261780892649,211.70282401431066,14.45097751640805,8.48219728811485,26203.262697289232
22,22.457542320989795,227.79731061901802,14.899110090510295,8.820499446418712,27904.282049203764
