epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det
1,8164.05940234375,6892.780198793153,83.73945190257635,74.57427357161862,8844661.501657397
2,4222.868427734375,2368.7612993395005,49.06583867887998,42.263548003815075,359236.9167307009
3,1164.5871215820312,262.02468645250474,16.319973926302467,13.430214365861403,36906.308192329394
4,651.7496350097656,227.5551615534602,15.193711271759424,12.117829121391464,25281.710662675774
5,596.7888051757812,232.51085513346905,15.369846918704654,12.444328766957472,16652.629264420022
6,568.1367392578125,200.40638248340503,14.264439615831146,11.333622242132105,16583.390575061352
7,508.6579177246094,187.31115616978826,13.783814523341073,10.728427136479821,10871.74560398727
8,466.4780361328125,207.92070058874182,14.536974446000777,11.546850516120772,13843.956485795905
9,445.7868598632812,238.02630695136818,15.537225836260069,11.298515053351874,14870.591375523607
10,431.9273146972656,180.97042222925134,13.554642793597175,10.534825611455247,10987.313078505033
11,413.67570483398435,169.79325681119352,13.118502805527902,10.323317786826387,11127.981929351823
12,391.01741650390625,163.72749297683305,12.89515571380548,10.096397663172205,12827.065595236685
13,395.9199323730469,232.86344801413046,15.373919650658094,11.596881578167407,13922.753405866428
14,381.1585375976563,347.5826617060481,18.7918837802982,14.140874449242936,21718.233415076822
15,379.58369140625,226.77520125621075,15.173582313634695,11.44176860089305,13736.009884018535
16,378.8951306152344,195.40097839767867,14.085743021327646,10.586442005575382,13703.196897151192
17,367.95967211914063,207.97121965562974,14.538477154183525,10.720590422698152,17387.285900912007
18,370.9712513427734,190.34878573546538,13.88774980969942,10.212214031118029,12476.985691222926
19,359.01759643554686,166.48192678915487,12.994215204314436,9.659189270820102,13328.423192855762
20,355.12215686035154,167.2506774696144,13.032496561664614,9.426746490077,11528.766845851478
21,346.78065197753904,177.4112646257555,13.409975951124919,9.682725994427589,23034.477404217265
22,355.2529267578125,208.00539810593062,14.521638259006506,11.067031620985048,14429.838271772218
23,343.41095458984375,131.3693379195961,11.54713836988483,8.52271475992791,12439.550383788326
24,329.92751879882815,170.5477406785295,13.163753520578316,9.692071185121222,11611.723019722662
25,328.7796208496094,214.59422812590728,14.765121014682808,11.112869247067188,14166.677589599962
26,325.249587890625,274.2356634913264,16.686378051417314,12.590961093470124,18331.665365002227
27,315.5375810546875,238.9190255242425,15.574428019425728,11.40911891986651,15888.091210611372
28,321.2879270019531,195.6483402767697,14.098884312532771,10.418639329077735,15499.35056820721
29,307.8013258056641,193.33154884544578,14.004221592262793,10.346734260400854,17321.51863370216
30,316.31071435546875,232.48805167223955,15.357542476105644,11.14898784873359,16823.931833604773
31,303.37577221679686,274.5642800202241,16.697127768392818,12.53012608579992,19764.43996953036
32,295.3506174316406,233.7298414900496,15.40343576856968,11.386849696165307,15414.032810931978
33,292.7742203369141,155.87792839875092,12.583468542172044,9.086949664701473,17478.588382865066
34,290.2096607666016,290.5909904273781,17.175450965423767,12.269406295606661,21341.881091433585
35,281.70025439453127,185.4413646749548,13.72234702244114,9.196552257908818,17664.884974411572
36,275.63584411621093,208.15339335879764,14.520691178129802,10.298123257200666,18660.016308771537
37,274.12365356445315,183.96414236120276,13.674219212544731,9.46806373223166,15667.18890275608
38,272.97653759765626,233.45250034332275,15.406157092063626,11.819173815838116,19069.363748077623
