epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,2.57824133365385,1.7153987324772737,71.88033514211668,63.2321938560261,3030428.9905330725,0.04
2,0.8307325013222233,0.3606482561295613,26.179534652163024,22.35242401070711,44482.23526880483,0.04
3,0.5000098353432071,0.3389681712843669,25.363889443562613,21.275613554803336,41050.7126692532,0.04
4,0.47865086140171176,0.34339389835412687,25.596059203785412,21.462568475463527,42488.29590887706,0.04
5,0.46126231858807226,0.2528953210283548,21.38164103021711,17.678306867436664,26707.307673698142,0.04
6,0.45740807421745794,0.2936603417381262,23.401599659320006,19.511691025311386,34155.014284393495,0.04
7,0.42824896170246984,0.24329713435891348,20.512791548143458,16.85567571331815,25289.938434489777,0.04
8,0.3906526046414529,0.220288587304262,18.99374640813794,15.769974205067488,20551.102725514585,0.04
9,0.3659727190771411,0.23575920439683473,20.405192296602678,16.734424214828305,26732.910441378146,0.04
10,0.33140949231963,0.19563039745657873,17.047683466882464,14.085443331749458,17583.013599909733,0.04
11,0.3264376727804061,0.19110265909097132,17.184153731471216,14.249877282759039,17151.01021007078,0.04
12,0.31734472042129885,0.22885448189500052,20.20866126966542,16.677411286908438,23840.23198221637,0.04
13,0.30631885980406115,0.2401770286453076,19.254887615369878,15.850403982449354,22566.478390709228,0.04
14,0.2950725296812673,0.19551649412665612,18.037611786415304,14.83735159625852,19751.600608190027,0.04
15,0.2887131081473443,0.1562729874291481,15.075033899288332,12.687690625394263,13268.053235406649,0.04
16,0.28310060549166893,0.2005276865301988,17.94946960426645,14.801546422834319,19213.70275833935,0.04
17,0.2779099932601375,0.19721222936342925,18.098151848420706,14.609050034022912,19914.55313170272,0.04
18,0.2808853416673599,0.16735776494710874,16.23730424618103,13.316044619122172,16046.284359376667,0.04
19,0.26447747791967086,0.18409705362640894,17.269388251065855,14.165546239391576,17919.908610560044,0.04
20,0.26162464589841905,0.1298317881539846,13.68549403462528,11.272328048023752,11240.447044844948,0.04
21,0.2622056728409183,0.19108253278029272,17.25785788057192,14.289305466752712,18402.73834935527,0.04
22,0.26074554651014265,0.20977591465298945,17.507582374292447,14.192253249350602,22198.027812119355,0.04
23,0.2458173978713251,0.1539909361073604,15.060249642890046,12.587318262239782,13814.401209278869,0.04
24,0.2535038339514886,0.15671661563026598,16.29826690238442,13.055838883116962,16801.00443797213,0.04
25,0.24905346747367613,0.159363536689526,15.66132511664663,13.09246691097089,13972.384360910444,0.04
26,0.2410424437253706,0.15545539557933807,15.458648215216202,12.721317121846889,15142.71152996905,0.04
27,0.23931808433225077,0.17009731038258627,15.975266459889074,13.289691404695434,15626.39938356488,0.04
28,0.23952183233153435,0.1836041191067451,15.66322370360575,13.050278244464378,16409.687225506535,0.04
29,0.22982274380422407,0.17649595706890792,16.015253990906178,13.233365951514825,16705.72706517412,0.04
30,0.2232677859644736,0.16021955930269682,15.20249850179962,12.317396644654313,16870.410519429108,0.04
31,0.22348943987200337,0.1688760691919388,15.700457454052346,12.949283433638938,15957.400649196823,0.04
32,0.21847806496004904,0.15102175384377822,14.86218354004215,12.157457693417866,16212.0541626012,0.04
33,0.21407711909663293,0.17864240514926422,17.057464308968353,13.718054548705496,19042.843033289842,0.04
34,0.21350423828248055,0.13453117270882314,14.056644143702728,11.648968232744108,12055.307770459589,0.04
35,0.20786249810649501,0.15227747498414454,13.94195897801257,11.05763464749344,16195.361711004287,0.04
