epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det,linex_a
1,1.6987997300547026,0.49681943335703443,29.072385959085043,24.8958158894575,142579.77946886857,0.04
2,0.5568662775730167,0.3576743038637297,23.079541769841793,19.101509428372676,101179.86414425535,0.04
3,0.5048895673688159,0.29569172114133835,21.58611394222994,17.413923721627913,82644.97515566689,0.04
4,0.47275581177688847,0.3017859537864015,22.53316305131343,18.35548138819459,85616.35453677416,0.04
5,0.4283085676346759,0.3014517579493778,22.680446165621362,18.222159880428737,84565.97797061501,0.04
6,0.372904263060949,0.2631379185865323,18.375141663144927,15.063998631052687,56682.1989184617,0.04
7,0.3599353587415169,0.23406768408382223,19.0896241972257,15.276469099852154,57814.0180919831,0.04
8,0.3458967869907883,0.2442973062750839,18.296495355679756,14.795078711368564,58521.233796457425,0.04
9,0.31736896803895515,0.23861472344114668,18.058235811220136,14.87126566105096,53391.39773223262,0.04
10,0.316656576729316,0.21446869766250962,18.334604447071886,14.490945259923567,51161.729861940825,0.04
11,0.30274248560918193,0.2471353423648647,19.160736120650068,15.08450428058968,71026.65874903352,0.04
12,0.296512636789936,0.29538915386157377,23.76922675763153,18.33397989500413,109993.9313935157,0.04
13,0.2954386828207474,0.24682305562531665,19.52677752997475,15.073514680149582,72358.89433009902,0.04
14,0.2771706280439473,0.24970798584676923,19.499822326298677,15.522005542381375,64026.90611909396,0.04
15,0.2681747460931274,0.22866037904861428,18.42988273363606,14.306312764213523,57561.23602736434,0.04
16,0.2627158811874135,0.2486083157626646,19.592975307448835,15.584509885637177,66431.93110226812,0.04
17,0.2606214920738684,0.21377932825790985,17.53142507374024,13.789943316448221,50428.0209893197,0.04
18,0.2583904865056895,0.23400887722770372,17.682270323267232,14.03704297542572,56008.727355302995,0.04
19,0.24637215622101055,0.23710852750532685,19.080809674797205,15.075649322709506,61167.74156607539,0.04
20,0.2363733017833721,0.23325721542572692,16.34985522915166,13.054483332273083,53584.086290926454,0.04
21,0.23992194310493922,0.2205650218806806,16.841939061470157,13.207629165206344,51049.27674394703,0.04
22,0.22785299700250966,0.21588543762585946,16.8029070608915,12.785083938377454,51790.00707586747,0.04
23,0.23224713885465786,0.21309703530832416,16.683621356655905,13.290057098432264,46797.83574576695,0.04
24,0.2247762777331321,0.22757504476855198,17.206115130503314,13.421564351891524,56533.457555536064,0.04
25,0.2185762733751659,0.21984181045332835,17.26226237755839,12.72048094822879,57855.50693826914,0.04
26,0.2148051602373491,0.24503937066488324,16.058973388980096,12.359234889266464,63061.46876896923,0.04
27,0.21712959405222704,0.23837415614564503,16.739635202631078,13.041325696714365,60603.945590680174,0.04
28,0.20295602078784467,0.21698294974686133,18.42550092434265,14.184536343792843,55785.34096007418,0.04
29,0.20133275173891899,0.2255866145936861,17.528872312657978,13.548167594388524,55100.7262050716,0.04
30,0.19917748970164742,0.21580343640276364,17.616280041299714,13.167718431841527,56722.519754920606,0.04
31,0.19445153496031944,0.2250961439595336,17.18674634389222,13.3868305643608,52451.09144065327,0.04
32,0.1923417519965936,0.2475671877729751,21.219043308059245,15.614516890531355,83197.74279111516,0.04
33,0.19234572771041258,0.22105645596803652,17.30852993443523,13.27605052256057,53756.97851638749,0.04
34,0.1885255858169465,0.24993472976521366,17.03852012846729,12.799826447192807,68803.89915187928,0.04
35,0.18643229074488762,0.21933297345059968,16.899179805997964,12.949726317271885,55038.08050866769,0.04
36,0.17740604104557095,0.22290319958258242,19.497719601999226,14.356612973911748,64102.00841513577,0.04
37,0.17568431191080047,0.2938243156254646,17.33203982525378,13.01414090560232,78769.43693395684,0.04
38,0.17522584573982022,0.22309526517277672,18.49740263262019,13.901694596059405,58435.18973550226,0.04
39,0.17745941660701345,0.2635091124324217,17.07621064493901,12.755640350374312,70081.57838137605,0.04
40,0.17118482178944863,0.22412632485585554,17.61705627251428,13.392432780581139,56431.20380060829,0.04
41,0.16841468685900776,0.2415464378982073,17.635665758230278,13.542387533272729,62565.30840035246,0.04
