epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det
1,5289.265172941395,1740.2768925258092,41.70646099621799,37.25322285685506,2779234.742574252
2,1201.5685365037323,509.3331351507278,22.57983429084372,18.730239323747185,175836.4920899525
3,732.4656348525593,511.43626340230304,22.63347926549064,17.7438958520378,140203.28688792876
4,674.8153318863594,427.52955382210865,20.692721404807553,15.706240142775583,187157.5139659305
5,618.3360459868207,383.1709138779413,19.589403880095027,14.472560386413184,106497.2644482229
6,598.8441853961888,523.0778993879046,22.894200630602032,17.574068151287264,109335.84489753013
7,552.048514980237,587.6614444823492,24.264847800081252,18.33569353777212,162206.32883392362
8,527.5643357636313,401.84693822406587,20.066731144018984,14.990880948469078,91835.51862388018
9,515.5534743130738,476.74933151971726,21.85222513748086,16.639225484674625,89924.834844852
10,493.77233162265856,305.4376021112715,17.4970557723086,13.401992967956827,66983.10274150442
11,501.80556173352886,334.1158913203648,18.296687822574103,13.620734366748161,93640.34196343829
12,480.0909680103336,307.5505238487607,17.555824075997364,13.226758680010175,65025.00717445285
13,466.45837293675817,349.89435967944917,18.722476950471034,13.892839000608538,66244.19518543771
14,448.90543625828775,403.70760767800465,20.112007689238464,15.012318267222051,75310.30597600812
15,456.258205877921,312.6393236886887,17.698589469662966,13.374951177032399,64363.6580771244
16,439.96232863066814,299.4474352882022,17.3216830855977,13.027881528680975,88005.10935031626
17,420.6708025380483,311.0421035403297,17.652246807393215,12.745824637624212,164769.09878954577
18,414.1662519777564,317.7154367083595,17.84134631128196,13.064685751774928,149097.68403514056
19,401.50775146484375,297.87910718009584,17.274658511248084,12.715817985356827,84652.64739416071
20,381.6004761376084,422.3472053437006,20.56584356377856,15.137224578657351,85648.82691377554
21,382.03080165421574,294.31463082631427,17.172116951454854,13.129251613038958,67222.73921517681
22,368.0932801470205,316.4700653666542,17.795188889900658,12.65585727118112,151654.01133552607
23,364.07306175345127,337.2257516951788,18.378611645206032,13.797257919978428,63528.36417842483
24,349.46730168283165,336.0344359988258,18.34372730419021,12.710606568609919,177677.30016666526
25,347.9439383486966,375.21559846968876,19.388954493403954,14.396123525935176,70517.82962934808
26,330.29273814758847,371.3261662437802,19.28519255335404,13.878076672698512,74510.39822754529
27,340.7867960038454,394.20469586054486,19.856746646958737,13.875793819916554,233418.4229927195
28,323.10477173576015,304.87650916689915,17.4751483416037,12.848007153242062,79953.15758325867
29,312.08623574820047,297.4400458676474,17.237304870633384,11.449387704053404,135289.88834884137
30,317.491693740075,287.85310686202274,16.97944712820376,12.084566394610283,79389.2873447052
31,299.9272617600438,276.5981886727469,16.64298923617191,11.875665942594443,82452.17358006795
32,288.9173396984972,275.668838818868,16.608070888101327,11.963794455139231,104176.90819932711
33,299.0217335867953,379.29725197383334,19.48735257864491,13.594684442373422,87586.38625997264
34,279.5941627117576,303.84558012371974,17.436002438638276,12.181244450460225,142194.3994768169
35,279.73033137562015,303.7472761472066,17.427792386273236,12.540792065333653,120190.34477213051
36,267.8904600058536,346.7293583097912,18.632648073734444,13.390853757169142,87189.62236866141
37,273.35950739376625,539.799114658719,23.228642954754175,16.100536403255862,505428.58235363505
38,260.6832624939146,366.5215773355393,19.161392364095803,13.728889619742796,75214.02199107819
39,252.99901940773077,379.4510882241385,19.49738537512489,13.82642604076501,75696.94004554463
40,248.823011222862,283.82884656815304,16.850181948262385,12.338602316840824,100518.08742878275
41,246.13380721910065,316.7686194692339,17.794438398762324,12.52379016258222,158722.69679393308
42,249.0651955986589,274.03055175145465,16.55814821467035,11.460697481604445,104521.45508958514
43,226.35995601122033,292.9842316763742,17.11457610220091,12.073278296855223,110368.45491223056
44,232.55440319751773,305.1846405892145,17.46133260765289,12.443111233122144,138777.42110281595
45,229.33959073482706,322.1238871301924,17.951987406910064,12.513619175135117,92597.33151389669
46,229.47451822977038,330.9676095871698,18.201940490214195,12.712162569041574,90703.92042062391
47,224.73381382067763,292.48138729731244,17.10165232381669,12.639229628067195,92390.42356756201
48,222.22371841113716,283.4775826590402,16.84814730327593,12.050831440701073,72847.4039345325
49,220.80570005875313,312.3587231181917,17.685064556505463,12.656732615579815,88225.29687546095
50,211.76355723032967,317.7888517379761,17.819629119800318,11.792827272970916,153892.22333802775
51,209.38554647202307,304.63935947418213,17.461289066990503,12.54180914191933,106832.27612177131
52,207.76774237205439,293.5231895219712,17.134522344892858,12.308282287748822,81227.00182196467
53,210.18257806704378,290.3221509910765,17.052927332283883,12.245936507778568,74825.73128821776
54,207.6860086231628,427.89889957791286,20.698409985442428,14.924768095794535,81924.02539699244
55,198.01685856216386,384.3045822552272,19.61303477828535,14.086713648442622,105945.94668831697
56,196.4804715798941,290.5726666734332,17.054857589442218,11.563907546685847,112787.26102487546
57,198.5524125368022,340.1840888432094,18.454281530743412,13.195243249817606,82991.92025740759
