rul_bin,num_runs,num_samples_mean,num_samples_std,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,mean_error_mean,mean_error_std,mean_abs_error_mean,mean_abs_error_std,median_abs_error_mean,median_abs_error_std,overestimate_rate_mean,overestimate_rate_std,underestimate_rate_mean,underestimate_rate_std,p_abs_error_gt_moderate_mean,p_abs_error_gt_moderate_std,p_abs_error_gt_severe_mean,p_abs_error_gt_severe_std,p_overestimate_gt_moderate_mean,p_overestimate_gt_moderate_std,p_underestimate_lt_neg_moderate_mean,p_underestimate_lt_neg_moderate_std,p_overestimate_gt_severe_mean,p_overestimate_gt_severe_std,p_underestimate_lt_neg_severe_mean,p_underestimate_lt_neg_severe_std
"[0,20]",5,16.0,0.0,4.035866442152365,0.9674129935547109,2.8292840719223022,0.8423609915306366,6.279755472382691,2.493214190745512,2.099176120758057,1.38500432453928,2.8292840719223022,0.8423609915306366,1.885433292388916,0.9046491373396283,0.7375,0.19921721813136534,0.2625,0.19921721813136534,0.1625,0.1159202311936963,0.05,0.025,0.1625,0.1159202311936963,0.0,0.0,0.05,0.025,0.0,0.0
"(20,50]",5,17.0,0.0,7.283603126503851,0.6324072237655505,5.528788140240837,0.4221272707375702,15.30174867369422,2.457424853998413,1.5127802119535558,1.9094517268469575,5.528788140240837,0.4221272707375702,4.076209259033204,1.1985073043000396,0.5647058823529412,0.13205849600378614,0.4352941176470589,0.1320584960037862,0.4117647058823529,0.09843059135695006,0.15294117647058825,0.047058823529411764,0.25882352941176473,0.09557692240748188,0.15294117647058825,0.07979211744853257,0.11764705882352941,0.06443794794178426,0.03529411764705882,0.02881752638568445
"(50,125]",5,67.0,0.0,17.85826862936363,1.0938117646220078,13.77013297009824,1.2000085380481151,496.7268797670948,115.63753735690472,0.7792801586549671,0.802133675716071,13.77013297009824,1.2000085380481151,11.216490173339846,1.4506805328277819,0.4955223880597015,0.02894137228308254,0.5044776119402985,0.028941372283082575,0.7402985074626867,0.05710784020808655,0.5432835820895522,0.07101717763206163,0.391044776119403,0.031871875379197945,0.3492537313432836,0.03073322430145375,0.3044776119402985,0.02768244327013643,0.2388059701492537,0.05170300918116051
