epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,1.71054864456597,0.477812097140468,29.11049801332972,24.11911101494166,270264.78538577067,0.04
2,0.3294679136814102,0.30034025777869,19.709359653337184,13.629843122354906,128252.93175570904,0.04
3,0.22405283145193688,0.23345613667722975,18.52996681081277,13.314230064076654,80642.78675652396,0.04
4,0.18352223616240837,0.2520608490443613,17.834591607509754,12.398286688017116,118128.46969932283,0.04
5,0.15948329521908294,0.2314600502094715,17.9628750295175,12.43704761340563,106264.58416144286,0.04
6,0.13463170364459776,0.312324442771623,16.411120676921886,10.547097480568695,239674.7052290397,0.04
7,0.12283347344571494,0.2690655576102067,15.97130303569516,10.662877126216666,202282.64350058493,0.04
8,0.11672025244673198,0.2784081460576099,18.773421026890485,12.311188870201471,247129.37946779956,0.04
9,0.11277135851790533,0.2561681855488384,18.1083178384509,12.556412750484187,176274.53675904602,0.04
10,0.10077918064350504,0.33003018486617813,16.63228324310108,10.0824467916316,271705.96004028,0.04
11,0.10045802318011865,0.32564992832923584,16.40269653021492,10.320576817439067,259872.68733624805,0.04
12,0.08921103563778948,0.3344670268476452,16.27315544246334,9.829376250082225,318802.8729530594,0.04
13,0.08999796515443709,0.2591724856710522,16.399099520337867,10.601613981920188,213121.85863325617,0.04
14,0.08377900955544927,0.26681702543455776,16.69046838236043,10.96698585020776,213700.85399097056,0.04
15,0.08099290119154787,0.292606492379293,17.90509530680282,11.549694548645865,283894.91848267923,0.04
16,0.08216110835131996,0.40006773524207645,16.956131623661594,10.36907116466024,346186.12502335996,0.04
17,0.07467846591074737,0.30880905612196663,16.48687630601396,10.243507789408373,263955.45543704554,0.04
18,0.0791942457666026,0.30343449240236886,16.591762173430883,10.567802155211327,241045.95613094402,0.04
19,0.07054720802286683,0.2892019866347903,16.705749955193433,10.4523555619291,265029.1806264398,0.04
20,0.07171889390590008,0.2984104642072822,16.9559441069444,10.842876366201263,251698.01244277565,0.04
21,0.0747544496740389,0.32167087996950244,16.194986088368765,10.04882067870279,312122.4355822772,0.04
22,0.06925253885599114,0.27879899852715506,16.45907313862834,10.598469580262062,226750.27440890498,0.04
