threshold,num_runs,num_units,unit_id_mean,unit_id_std,threshold_mean,threshold_std,num_windows_mean,num_windows_std,first_cycle_mean,first_cycle_std,last_cycle_mean,last_cycle_std,last_true_rul_mean,last_true_rul_std,last_decision_rul_mean,last_decision_rul_std,true_cross_exists_mean,true_cross_exists_std,pred_cross_exists_mean,pred_cross_exists_std,true_cross_cycle_mean,true_cross_cycle_std,pred_cross_cycle_mean,pred_cross_cycle_std,true_cross_rul_mean,true_cross_rul_std,pred_cross_rul_mean,pred_cross_rul_std,pred_cross_true_rul_mean,pred_cross_true_rul_std,action_cycle_mean,action_cycle_std,action_true_rul_mean,action_true_rul_std,action_pred_rul_mean,action_pred_rul_std,preventive_action_mean,preventive_action_std,protected_danger_mean,protected_danger_std,failure_event_mean,failure_event_std,unnecessary_maintenance_mean,unnecessary_maintenance_std,early_lead_mean,early_lead_std,maintenance_cost_mean,maintenance_cost_std,failure_cost_mean,failure_cost_std,total_cost_mean,total_cost_std
5.0,5,20,47.85,30.16401001193309,5.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,0.51,0.4998999899979995,207.19,48.98422092878481,210.7058823529412,46.10146274641086,5.0,0.0,4.500934759775798,0.4749407118784504,3.176470588235294,2.494746498599047,207.01,48.74884511452554,5.18,0.9097252332435326,4.656755864620209,0.34403766388794965,0.12,0.32496153618543844,0.12,0.32496153618543844,0.88,0.32496153618543844,0.06,0.23748684174075832,0.18,0.9097252332435327,0.12899999999999998,0.3514384725666784,8.8,3.2496153618543846,8.929,2.9005359849517465
10.0,5,20,47.85,30.16401001193309,10.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,1.0,0.0,202.19,48.98422092878481,202.57,47.966082808584645,10.0,0.0,9.001999449729919,0.8266540119820166,9.62,3.629820932222414,200.95,48.374037458124164,11.24,2.14997674406027,9.145459453264872,0.6974439459429318,0.48,0.4995998398718718,0.48,0.4995998398718718,0.52,0.4995998398718718,0.38,0.48538644398046393,1.24,2.14997674406027,0.5419999999999999,0.5706452488192644,5.2,4.995998398718719,5.741999999999999,4.432700756874977
15.0,5,20,47.85,30.16401001193309,15.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,1.0,0.0,197.19,48.98422092878481,197.07,47.37536385084552,15.0,0.0,13.668426561355592,1.0403773161106271,15.12,3.7743343784036942,195.61,47.95036913309427,16.58,2.458373446000424,13.745472232500711,1.0285928638191868,0.48,0.49959983987187184,0.48,0.49959983987187184,0.52,0.49959983987187184,0.44,0.4963869458396343,1.58,2.458373446000424,0.559,0.5889558557311404,5.2,4.995998398718719,5.7589999999999995,4.415118231712487
20.0,5,20,47.85,30.16401001193309,20.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,1.0,0.0,192.19,48.98422092878481,192.03,47.05177042365143,20.0,0.0,18.69752088546753,1.0944707688191548,20.16,4.295858470666835,190.51,47.89707611117823,21.68,2.9287540012776767,18.85745661866431,0.9078492387909026,0.51,0.49989998999799956,0.51,0.49989998999799956,0.49,0.49989998999799956,0.38,0.48538644398046393,1.68,2.9287540012776767,0.5940000000000001,0.5946965612814658,4.9,4.998999899979996,5.494,4.418423248173492
25.0,5,20,47.85,30.16401001193309,25.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,1.0,0.0,187.19,48.98422092878481,186.64,46.32807356236604,25.0,0.0,23.726815490722657,0.9320877075086231,25.55,5.563047725842373,184.75,47.27248142418589,27.44,3.685973412817841,23.95018376244439,0.8084866107591657,0.54,0.49839743177508444,0.54,0.49839743177508444,0.46,0.49839743177508444,0.47,0.49909918853871116,2.44,3.685973412817841,0.662,0.6281767267258473,4.6,4.983974317750844,5.2620000000000005,4.3754092380027725
30.0,5,20,47.85,30.16401001193309,30.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,1.0,0.0,182.19,48.98422092878481,181.34,46.06717269379574,30.0,0.0,28.74786153793335,0.9870058971393789,30.85,6.356689389926174,179.23,47.13742780424066,32.96,4.161538177164785,29.04741100095353,0.8124661504906916,0.53,0.49909918853871116,0.53,0.49909918853871116,0.47,0.49909918853871116,0.49,0.49989998999799945,2.96,4.161538177164785,0.6780000000000002,0.6568987745459722,4.7,4.990991885387113,5.377999999999999,4.3552630230561284
35.0,5,20,47.85,30.16401001193309,35.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,1.0,0.0,177.19,48.98422092878481,175.89,44.85373897458271,35.0,0.0,33.60013618469238,1.1394158859133678,36.3,7.238093671679029,173.53,46.363661417105526,38.66,4.528178441713622,33.772547557436184,1.0276750755176365,0.58,0.49355850717012273,0.58,0.49355850717012273,0.42,0.49355850717012273,0.53,0.4990991885387111,3.66,4.528178441713622,0.763,0.6697618979906218,4.2,4.935585071701226,4.963,4.2894499647390685
40.0,5,20,47.85,30.16401001193309,40.0,0.0,212.19,48.98422092878481,1.0,0.0,212.19,48.98422092878481,0.0,0.0,5.637047538757324,1.0948824823491436,1.0,0.0,1.0,0.0,172.19,48.98422092878481,170.77,44.2524247923207,40.0,0.0,38.34696006774902,1.605610298010852,41.42,8.804748718731274,167.99,45.86534530557903,44.2,5.849786320883866,38.676469641216734,1.1176137630770195,0.59,0.4918333050943175,0.59,0.4918333050943175,0.41,0.4918333050943175,0.54,0.49839743177508444,4.2,5.849786320883866,0.8000000000000002,0.7068592504876767,4.1,4.9183330509431755,4.9,4.257892671263567
