epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,2.6519752579350624,2.051804610169851,81.40583423075013,72.5990346265033,7083700.6498186225,0.04
2,1.1265444740172355,0.36263271612234604,25.821625250299952,22.921210109896776,36839.56325567582,0.04
3,0.23148507437398358,0.17773073436453557,15.298889953049242,11.272319694505475,16182.061436678248,0.04
4,0.11423841695631703,0.10904334478366834,12.481052199657855,8.768682450637584,9701.436903203965,0.04
5,0.08384084458793363,0.10315453550085807,11.938825602409114,8.024115681817861,9624.4448556828,0.04
6,0.0709638811647892,0.09205700944249447,11.024553170220802,7.451791304676998,8040.6807176218335,0.04
7,0.062309076480807794,0.08676541663515262,10.3223669497106,6.823494991018036,7719.453372778627,0.04
8,0.05822913039836192,0.09985109253858145,11.714992602389913,7.96205400814855,9191.001644596116,0.04
9,0.05442952493265752,0.07941665478910391,10.405978956787077,6.84362318186256,7123.833919544597,0.04
10,0.049329930099268116,0.0943530639872337,10.718468165081173,7.007353766177728,8307.196901718906,0.04
11,0.04503538739537039,0.12289792621651521,12.99171525733421,8.114442044157324,13619.552438863302,0.04
12,0.03847953220528941,0.09174246744563182,10.873960739970716,6.882668666481003,8401.992320572424,0.04
13,0.032680342058020256,0.11306141782552004,12.48733924529939,7.808291463881004,12978.6316985196,0.04
14,0.028596159383173912,0.12858700088392466,12.981034273115156,7.802391583732958,17163.241454710052,0.04
15,0.028511161861881133,0.12559006176888943,13.059336952241527,8.258289589775288,14315.349866989322,0.04
16,0.02957989280262301,0.1201620382638887,12.777574390187407,7.586313227945712,16187.073482188473,0.04
17,0.02531676141605262,0.160368758540314,13.817310447285438,8.571146975300177,20765.914710799472,0.04
18,0.023772612592626002,0.12059390098334123,13.479309009622582,7.950622887079551,21805.892552070174,0.04
19,0.02147881194588638,0.11337972377450803,12.945651773657449,7.84614674759105,14559.330364161568,0.04
20,0.0188138582773747,0.15208090282976627,14.931959934630882,8.861389538294416,35876.82646088501,0.04
21,0.020038541550597838,0.13585730601484194,13.521034091273442,8.100653942353357,24728.55835329257,0.04
22,0.017981694752891218,0.15232605735460916,14.287262636699372,8.56045180361082,30894.51043497548,0.04
