epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,1.6929261451318196,0.4715251611037688,23.611592513642815,20.179717898596227,190519.5976545343,0.04
2,0.3223071344333684,0.3722654323309961,19.599278323765258,14.092553416054155,172439.91694434918,0.04
3,0.2190556349990562,0.2856024828635984,19.676214030852726,14.575963391842324,96983.20431450692,0.04
4,0.17578223026956474,0.3994996870181175,17.22840149316035,11.369847119944101,192139.3479152397,0.04
5,0.15920914709568024,0.3115130133004953,17.332000745779986,11.822035672222748,127238.67943740883,0.04
6,0.14467393197217013,0.29234609776411696,18.969109322373434,13.302347692069862,125480.61877629625,0.04
7,0.12804851801259312,0.33832629718300367,18.035738640975524,12.271895670053254,201111.68249238364,0.04
8,0.11880159872801598,0.2748720540730941,18.131313413471606,12.574333753638731,155456.35030258406,0.04
9,0.1085791148030226,0.31051488543362027,17.73757591598743,12.2550463742455,189276.301761355,0.04
10,0.09987030108887067,0.3349584602478026,19.00355620416659,12.870675893499559,234563.9021509222,0.04
11,0.09234224829402339,0.3889643159892523,17.42517302625349,11.178693980897597,282587.30938770535,0.04
12,0.09149834350377244,0.4071781836036179,17.07087156220676,10.496243255492699,309875.54496333713,0.04
13,0.0924735261992676,0.3740000312658723,17.420680132058358,10.90298361636543,265147.92636285455,0.04
14,0.08274549106013744,0.3073965762412608,18.16539326972107,11.88363315347784,216294.3093779696,0.04
15,0.08064929105517432,0.33636549443495695,17.377967339904657,11.100965132645195,255083.7344667088,0.04
16,0.07792135946002846,0.3170572347807312,18.502491694511285,11.745040937634032,230579.75088308984,0.04
17,0.07367730123086239,0.29341109858054404,18.029720059842898,12.23272855073673,196608.18117505114,0.04
18,0.0718100082393237,0.48453080801838877,18.5438860541739,11.004132781703007,410301.69955165277,0.04
19,0.07030049472890813,0.3364682020196183,17.188006533471448,10.779491277681903,250094.31733448326,0.04
20,0.06680954406111259,0.3210180420710733,16.78363497724723,10.730236181614178,215068.7882780601,0.04
21,0.0637906083734486,0.3243770059856652,17.79841589010113,11.33459431083171,221746.87605201983,0.04
22,0.06794821922215108,0.30017629873496715,18.66452670736446,12.291780228361645,209836.94519727564,0.04
23,0.06601255539110483,0.3044504257897385,19.164340811151014,12.55053636399125,223913.82916355226,0.04
24,0.06203489109697774,0.35936755549651805,17.678339708168213,10.745110275206383,273525.85799669183,0.04
25,0.05933763085329157,0.34110350259626754,17.6999992290651,10.939284612350207,265235.4089892415,0.04
26,0.05964987602309761,0.3345274100399981,22.011552838268173,14.997463104077202,226409.8315848001,0.04
27,0.06007478299631378,0.3079396877061538,18.34986593717611,12.03595701584948,223539.71936303322,0.04
28,0.05194931872325932,0.3078571200615378,19.830513299730903,12.842591494550398,224717.07020820962,0.04
29,0.054426784126034244,0.33808891960617266,21.753747857722974,14.302401009400496,242832.87261132535,0.04
30,0.059858169108433674,0.30728631290710634,17.817206350237452,11.511312812398582,204436.8263297518,0.04
31,0.052457876615910705,0.31250589594922284,16.9901803476289,10.33482833193863,233163.21273748286,0.04
32,0.05177476507882903,0.38307374410067846,17.81371705921172,10.833491275602476,311993.378603262,0.04
33,0.05005923785719033,0.31539980316478194,21.240742785325995,14.180450113476308,230886.91882728675,0.04
34,0.05140864543782992,0.46398416606032034,17.219070180064083,9.588800679742485,378787.0497216705,0.04
35,0.049105806975305234,0.30406339640606833,17.86325586390276,11.406590629595819,220452.62012272893,0.04
