epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,6776.362713301809,2183.644382052951,46.73153400759038,43.324015014633986,1057496.3925805422
2,973.7233024195621,460.9461232965643,21.47026406250308,17.211510589235875,342517.8423810268
3,367.0884615446392,423.1097052603057,20.56963537018966,14.195577832948475,339569.4895809771
4,306.2809126201429,402.8039466708598,20.069213198158476,14.080124711715598,151036.06195094297
5,268.54601271779916,359.2195058627562,18.953504041274027,12.745025793861897,179850.60059556254
6,237.96433364466617,441.6988826279688,21.01479793455872,14.297748422347922,159593.39404861582
7,197.08505220915143,383.42502008724693,19.57997824197145,12.59436125608145,338791.86653236166
8,180.9770483318128,377.15022068433086,19.420504235003644,12.247905529479745,170375.00638002856
9,163.78662535014905,371.27862767258074,19.269661439058833,12.292919634116629,161474.37244873738
10,143.7714560659308,372.4778269180144,19.300395187393345,12.86554374364738,143446.1607016499
11,131.3616883026926,415.05514731310836,20.37001915787548,12.563285052310565,468077.7756302943
12,130.43544841565583,351.76616071209764,18.753163247443197,11.73311089663905,222278.82073428313
13,119.38310800853529,414.4075912514118,20.356366512066533,13.66872486833691,197879.50143633995
14,128.3647987164949,503.8373467753632,22.445286524227395,14.67048440097925,195335.80639014544
15,116.4055468408685,403.2673606246409,20.079845577424134,12.742261415377008,205930.85295024305
16,105.99411583950645,357.74325136223223,18.913445549321366,12.145748948380945,171931.48130891236
17,112.6166048351087,434.5678108671699,20.84368019140842,13.046027149122077,174824.34943279176
18,103.81949737950376,383.93876339450026,19.593605563037897,13.008218685014349,185338.26447872535
19,102.7444011889006,386.1828717667647,19.650354232924748,12.881084791984863,163805.4858378829
20,91.01597535986649,363.2096289528741,19.05560190958197,12.140047624103836,219072.30608230014
21,91.29171225899144,393.27408891735655,19.82798158158522,12.713022834114799,215943.0877855579
22,92.36645014913458,385.04226112847374,19.62212254711559,12.80000440890321,144214.8215049152
23,92.50337446112381,379.99370054524354,19.491736205527726,12.016964099280921,228642.61931112516
24,89.48310536836323,394.3372607158892,19.857719227047117,12.485089451178105,155313.7007974818
25,87.28748020372893,478.0176897073033,21.863816954593766,14.370516676431919,158967.66232713973
26,94.77690664592542,371.72615220811633,19.278617850803442,12.237731120610672,171569.66415425058
27,85.13243762568423,371.2011444388014,19.264315892896565,12.266505949743188,162701.40489079466
