rul_bin,num_runs,num_samples_mean,num_samples_std,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,mean_error_mean,mean_error_std,mean_abs_error_mean,mean_abs_error_std,median_abs_error_mean,median_abs_error_std,overestimate_rate_mean,overestimate_rate_std,underestimate_rate_mean,underestimate_rate_std,p_abs_error_gt_moderate_mean,p_abs_error_gt_moderate_std,p_abs_error_gt_severe_mean,p_abs_error_gt_severe_std,p_overestimate_gt_moderate_mean,p_overestimate_gt_moderate_std,p_underestimate_lt_neg_moderate_mean,p_underestimate_lt_neg_moderate_std,p_overestimate_gt_severe_mean,p_overestimate_gt_severe_std,p_underestimate_lt_neg_severe_mean,p_underestimate_lt_neg_severe_std
"[0,20]",5,16.0,0.0,4.092969478118027,0.9562911214381479,3.153460663557053,0.5963853378753918,6.662601597802532,2.0100281050746163,2.0044921934604645,1.416249078710625,3.153460663557053,0.5963853378753918,2.4041356086730956,0.5227719667637992,0.7,0.14469796128487783,0.3,0.14469796128487783,0.1875,0.08838834764831845,0.0375,0.049999999999999996,0.1875,0.08838834764831845,0.0,0.0,0.0375,0.049999999999999996,0.0,0.0
"(20,50]",5,17.0,0.0,8.189355934848674,0.7460818794416403,6.6773398904239425,0.8547915471067141,18.727837218165565,3.9147105442192025,2.3669997271369487,1.5066313425282194,6.6773398904239425,0.8547915471067141,5.281730651855468,1.530524530173825,0.6705882352941177,0.07979211744853257,0.32941176470588235,0.07979211744853257,0.5647058823529412,0.1152701055427378,0.25882352941176473,0.028817526385684453,0.37647058823529417,0.12112506048220001,0.18823529411764706,0.023529411764705875,0.1647058823529412,0.06859943405700353,0.09411764705882353,0.047058823529411764
"(50,125]",5,67.0,0.0,18.905246677249593,1.1263521127596983,14.89715070582148,1.1214434090084588,483.7722527804461,157.63596611202246,-1.1714974246807954,5.160817874920183,14.89715070582148,1.1214434090084588,12.348677062988287,1.7551889614181237,0.46268656716417905,0.09296962090983543,0.5373134328358209,0.09296962090983546,0.773134328358209,0.03455473702325441,0.5791044776119404,0.0727525827280832,0.3641791044776119,0.08315455687871116,0.408955223880597,0.1135113632348152,0.28955223880597014,0.07528071768906563,0.28955223880597014,0.13168205970216584
