run_dir,num_samples,rmse,mae,nasa,mean_error,mean_abs_error,median_abs_error,overestimate_rate,underestimate_rate,p_abs_error_gt_moderate,p_abs_error_gt_severe,p_overestimate_gt_moderate,p_underestimate_lt_neg_moderate,p_overestimate_gt_severe,p_underestimate_lt_neg_severe,danger_threshold,danger_num_samples,safe_num_samples,danger_rmse,danger_mae,danger_nasa,danger_mean_error,danger_mean_abs_error,danger_median_abs_error,danger_overestimate_rate,danger_underestimate_rate,danger_p_abs_error_gt_moderate,danger_p_abs_error_gt_severe,danger_p_overestimate_gt_moderate,danger_p_underestimate_lt_neg_moderate,danger_p_overestimate_gt_severe,danger_p_underestimate_lt_neg_severe,safe_rmse,safe_mae,safe_nasa,safe_mean_error,safe_mean_abs_error,safe_median_abs_error,safe_overestimate_rate,safe_underestimate_rate,safe_p_abs_error_gt_moderate,safe_p_abs_error_gt_severe,safe_p_overestimate_gt_moderate,safe_p_underestimate_lt_neg_moderate,safe_p_overestimate_gt_severe,safe_p_underestimate_lt_neg_severe
seed_123,100,15.105291757198907,11.384166765213013,371.3979949593362,-0.3837964916229254,11.384166765213013,8.178796768188477,0.57,0.43,0.7,0.42,0.35,0.35,0.2,0.22,20.0,16,84,4.878183655037232,3.90459543466568,8.6795673708595,3.6487143635749817,3.90459543466568,3.2425360679626456,0.875,0.125,0.3125,0.0,0.3125,0.0,0.0,0.0,16.343134970091878,12.8088470186506,362.7184275884767,-1.1518937973749077,12.8088470186506,10.462361335754395,0.5119047619047619,0.4880952380952381,0.7738095238095238,0.5,0.35714285714285715,0.4166666666666667,0.23809523809523808,0.2619047619047619
seed_21,100,14.863513172073645,10.878820176124572,550.8221114696479,3.900606837272644,10.878820176124572,6.924805641174316,0.61,0.39,0.64,0.4,0.41,0.23,0.3,0.1,20.0,16,84,4.579703562557864,3.1913849413394932,7.364822415620978,2.425253838300705,3.1913849413394932,1.923276424407959,0.8125,0.1875,0.1875,0.0625,0.1875,0.0,0.0625,0.0,16.093781491363067,12.343093554178873,543.4572890540271,4.181626456124442,12.343093554178873,9.364898681640632,0.5714285714285714,0.42857142857142855,0.7261904761904762,0.4642857142857143,0.4523809523809524,0.27380952380952384,0.34523809523809523,0.11904761904761904
seed_42,100,17.198802851568306,12.808063793182374,381.0610620474002,-5.063743324279785,12.808063793182374,10.401596069335945,0.45,0.55,0.65,0.54,0.25,0.4,0.2,0.34,20.0,16,84,5.120880570309794,3.696403980255127,8.71401117081184,3.262490630149841,3.696403980255127,2.2779550552368164,0.75,0.25,0.25,0.125,0.25,0.0,0.125,0.0,18.631868266259684,14.543618043263754,372.3470508765884,-6.649692648933048,14.543618043263754,11.707664489746094,0.39285714285714285,0.6071428571428571,0.7261904761904762,0.6190476190476191,0.25,0.47619047619047616,0.21428571428571427,0.40476190476190477
seed_7,100,16.27865105210588,11.44020643234253,800.7467055451503,4.035986785888672,11.44020643234253,7.435028076171875,0.61,0.39,0.61,0.4,0.41,0.2,0.29,0.11,20.0,16,84,2.8489270083537757,2.363296151161194,4.11571020903974,0.4923911094665526,2.363296151161194,1.847078800201416,0.5625,0.4375,0.0625,0.0,0.0625,0.0,0.0,0.0,17.717890422516025,13.169141723996116,796.6309953361103,4.710957390921457,13.169141723996116,9.795455932617188,0.6190476190476191,0.38095238095238093,0.7142857142857143,0.47619047619047616,0.47619047619047616,0.23809523809523808,0.34523809523809523,0.13095238095238096
seed_87,100,16.226312947096933,11.59270513534546,441.78558396053654,-2.7980266571044927,11.59270513534546,7.291080474853516,0.44,0.56,0.62,0.43,0.27,0.35,0.15,0.28,20.0,16,84,3.037152594331472,2.6116228103637695,4.438896822680603,0.19361102581024148,2.6116228103637695,2.7298316955566406,0.5,0.5,0.125,0.0,0.125,0.0,0.0,0.0,17.654668359959317,13.30338748296102,437.3466871378559,-3.3678624062311093,13.30338748296102,10.250183105468757,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.5119047619047619,0.2976190476190476,0.4166666666666667,0.17857142857142858,0.3333333333333333
