epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,8707.798249000727,7786.275656960227,88.43223289958716,78.5399304486071,14079011.591835437
2,6201.800122638081,4660.432927911932,68.43394862723783,59.60412183692974,2290915.411169362
3,3079.9382891987643,1691.9123424183238,41.25154579734045,34.261840983689154,167159.22025095456
4,833.7008688283521,290.9606073552912,17.094147290583855,14.526123049331899,18720.38676139171
5,191.38943611559017,170.75845232876864,13.091728324993662,10.13131397178635,9717.367293752828
6,116.2939110097959,167.61038014383027,12.976756971819839,9.198594780047223,10388.996991147887
7,93.4348557346551,147.95863032341003,12.192564568171735,8.584710180688422,9073.129057640946
8,77.82896053698636,191.61262964479852,13.863672547281048,9.624537230219646,13745.61675304006
9,68.7767096822576,213.2252941420584,14.637912683678872,10.312523832037417,11197.54255301586
10,60.91168476075165,162.5555330695528,12.781085305400689,8.701717214695693,9543.895513709484
11,49.960339464882544,220.15079707810372,14.877688092291748,9.890075515725796,12088.138554735358
12,46.41853452283283,171.64608831116647,13.133221913124498,8.891630962572695,11310.783977261552
13,40.785916010538735,228.17151763222435,15.146424483079723,10.427450100566649,14206.377190643569
14,37.377695320188536,180.71263817584875,13.479836240925357,8.932980108778052,11760.814767738015
15,35.686333160991815,180.38993449463987,13.462921898818365,8.875868950219333,12521.654444553931
16,37.225902409516564,185.21880101435113,13.600825503061511,9.049350956138442,15750.879910544852
17,30.06372128715811,180.074229388526,13.45521320027064,8.820610371684358,12302.056533372428
18,27.0844226216161,179.8831570003972,13.428237772818312,8.860996414653199,13053.937290671684
19,24.897984142451325,189.49141423629993,13.767946153771948,8.866992389773056,15908.736944585966
20,25.933094083800796,191.69322048534048,13.87828536062664,9.238869481786379,12962.517615042303
21,23.920533446378485,189.38900850216547,13.79451422771752,8.995370459330772,12210.453227731245
22,22.83981414913207,188.73228260965058,13.776992181299583,9.149082953344221,12655.541455659612
