epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,2.492085839762832,1.911485247794659,79.52904773959867,69.18319752085122,6742087.900004686,0.04
2,1.2781543837803784,0.5237658225720928,32.117998584283924,26.0286418708933,63360.31486788754,0.04
3,0.330366205254739,0.1736463846698884,15.611102905977948,12.084554071119394,13933.789104590165,0.04
4,0.13652468077612645,0.12668939889408648,11.563841818917213,8.222771209843557,9253.811541590941,0.04
5,0.0838927012219122,0.13538180261610017,12.23098574751506,8.609605233756552,10018.36479758651,0.04
6,0.06902699861111063,0.14876590059289047,15.686472878956085,10.650008602831841,14041.494427530162,0.04
7,0.06489044436338273,0.12136092313355015,11.237241581441111,7.742902944392505,8937.903051614987,0.04
8,0.057688372590663756,0.13977390062814998,12.475046436120317,7.985967526268427,11506.552831785259,0.04
9,0.04626732510091229,0.12663385168003338,12.688714972116403,8.307057847525162,9954.162484983352,0.04
10,0.04339504810614568,0.15205740609258833,12.190020402382657,8.02394743850561,11472.55466449728,0.04
11,0.04011434538177017,0.1363023169030766,13.822325475969208,9.026655973976832,11869.422555056193,0.04
12,0.034176094316397655,0.14622818833712728,12.384239845055038,8.107092155350578,11466.2026743562,0.04
13,0.031417255783735804,0.1550931624407249,13.264930009872534,8.557800449647575,13242.79794545561,0.04
14,0.030707118186083706,0.16635480241459463,13.23574727606425,8.328863346579785,13836.674883128228,0.04
15,0.02553463603059451,0.15503050923167216,12.84296747376687,8.293437021822202,12239.933911807657,0.04
16,0.023025934746714705,0.14263279653424699,13.95950755274616,9.057360040768595,13248.331595658643,0.04
17,0.022160260500668577,0.18194329987971053,14.59869387984002,9.194670787868347,16773.01739389644,0.04
18,0.019835915578755015,0.18297575630487933,13.516220231871051,8.746960928893783,15161.130315755767,0.04
19,0.020942160556318635,0.1620504806539224,12.925797443082372,8.322375118670557,13286.723440145794,0.04
20,0.020256242474936174,0.14288919609821132,13.429049512091233,8.86425070340048,12712.5354798627,0.04
21,0.018352666425264695,0.16801048136286198,13.310496933291674,8.28993779795316,14913.891389072754,0.04
22,0.015197921128040462,0.1618693932935956,14.470025652989124,9.512058641877594,15663.291623452817,0.04
