epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,16.42006791240037,60.80683898925781,48.87752151489258,3506417.0,-48.0428352355957,0.09019607843137255,0.04045407636738906,0.0
2,7.79262603412975,14.10481071472168,11.17431354522705,9944.6796875,-10.686546325683594,0.09226006191950464,0.011351909184726523,0.0010319917440660474
3,3.9874223554977264,13.728571891784668,11.598679542541504,9497.529296875,-11.417224884033203,0.043137254901960784,0.002889576883384933,0.0
4,2.8746378060543174,10.149608612060547,8.059271812438965,5517.689453125,-7.655359745025635,0.0937048503611971,0.008255933952528379,0.000412796697626419
5,2.767087631755405,9.373888969421387,7.209723472595215,4782.595703125,-6.623694896697998,0.13560371517027864,0.011558307533539732,0.0030959752321981426
6,3.0066958340731533,9.859703063964844,8.62377643585205,5310.4873046875,-8.488325119018555,0.03859649122807018,0.0022703818369453044,0.0002063983488132095
7,2.538530029431738,8.247811317443848,6.246481418609619,3902.2119140625,-5.631991863250732,0.15046439628482972,0.01238390092879257,0.0006191950464396285
8,2.4568160844571665,10.406084060668945,8.707315444946289,5753.375,-8.516900062561035,0.04829721362229102,0.0030959752321981426,0.0002063983488132095
9,2.399375720457597,7.147067546844482,5.481376647949219,3210.2607421875,-4.262579917907715,0.2590299277605779,0.02063983488132095,0.001238390092879257
10,2.3803120008622756,11.439081192016602,9.760098457336426,6692.0380859375,-9.654926300048828,0.035706914344685245,0.0,0.0
11,2.2732952098653776,7.870100021362305,6.4566755294799805,3682.234619140625,-6.148168087005615,0.09473684210526316,0.002476780185758514,0.0
12,2.125021249356896,6.920609474182129,5.239419937133789,2996.492431640625,-4.3614182472229,0.22456140350877193,0.010319917440660475,0.0
13,2.2761909600460166,9.107041358947754,7.573300361633301,4583.8154296875,-7.387730598449707,0.06584107327141382,0.0020639834881320948,0.0
14,2.5236951329491357,6.856138706207275,5.224767208099365,2945.0048828125,-4.575232982635498,0.17915376676986583,0.0086687306501548,0.0
15,2.2239176420250324,5.912930488586426,4.3352813720703125,2450.2412109375,-2.613222360610962,0.3717234262125903,0.03611971104231166,0.0006191950464396285
16,2.762871680837689,7.955672264099121,6.316810131072998,3689.783935546875,-5.8953728675842285,0.11455108359133127,0.006604747162022704,0.0
17,2.160352425141768,8.134820938110352,6.121369361877441,3773.20849609375,-5.426661491394043,0.1867905056759546,0.00784313725490196,0.0002063983488132095
18,2.040309347287573,6.486667633056641,4.98624324798584,2744.5576171875,-4.336642742156982,0.16780185758513932,0.011145510835913313,0.0
19,2.1214694615566367,7.942817687988281,6.174503803253174,3663.64599609375,-5.490639686584473,0.17420020639834882,0.009907120743034056,0.0
20,2.376167001146259,8.359692573547363,6.649604797363281,3980.376220703125,-6.3477463722229,0.08710010319917441,0.0076367389060887515,0.0
