epoch,train_loss,val_loss,val_rmse_det,val_mae_det,val_nasa_det
1,5441.073465681217,1753.4923524402436,41.75135975012482,37.36763832487217,2603396.37224706
2,1262.0374741370317,531.6793946765717,23.10108815684609,19.304039586854653,167940.066248011
3,729.4434119883914,540.9924254644485,23.284539055838675,18.245720746900375,179659.06376555358
4,655.1101138513944,516.1049411410377,22.762948438386157,17.421452668948888,138757.66445894
5,614.3084791053296,472.95980167388916,21.80221973898179,16.59885097485094,256712.46322806692
6,573.4024336727153,469.30258451189314,21.71039230470427,16.372055983059106,151220.3475210137
7,535.5450056398657,473.6275440397717,21.80643937442075,15.956262918912572,226192.4045619173
8,539.2405163682887,388.5079824810936,19.750486646452853,14.884853677067609,135899.1928028072
9,511.30404807976515,485.14627093360536,22.066663657393654,16.43290883417066,123729.91783753628
10,504.6632206857381,372.6046040171669,19.36021273516725,14.958406701668654,103282.39309437737
11,484.08850677218567,453.8267494837443,21.35643700740569,15.883468154752611,137075.73809564457
12,485.07261263793583,379.58550832385106,19.535865614034567,14.726964883541866,134972.25224356644
13,483.1352911250174,401.32111122494655,20.094087394425333,15.3037571433911,211996.60462900548
14,463.6361122923718,442.0299808411371,21.06939470936318,15.505786191431824,130487.95219267195
15,443.8265720446669,449.7180174872989,21.25542561661778,15.742599775669984,112701.36323377815
16,433.92493726237944,417.7933226539975,20.501957811325813,15.011338730736817,239055.92460701076
17,423.9857568033371,378.2885597773961,19.488734526786065,14.314326312650648,106365.16068541187
18,409.72581703797294,375.133740515936,19.422229427889523,14.500473488139312,127499.54896566103
19,404.3602003329585,394.64552924746556,19.918882630081573,14.533821155412761,211738.2353781394
20,382.97066463844004,367.53529242106845,19.221730545019113,13.633241640007206,187539.48628959848
21,381.63934199392617,346.3712533769153,18.660594521492598,13.321155030328125,101818.93002411189
22,375.4434801775199,410.7494827906291,20.312440267302925,14.382335970958142,112184.22675508028
23,367.653838205762,406.6024364970979,20.220615835520903,14.394449876219126,223690.1951469881
24,353.06137284185485,472.88397984277634,21.80147914948618,15.686090314253255,120159.05550043422
25,334.2450099231935,427.8695225942703,20.744059995741388,15.205724361828178,120814.8157179731
26,338.5342783489284,377.612355413891,19.48212666448055,13.334762752541529,225482.72471758252
27,329.39883069680775,387.15669840858095,19.723382710374278,13.892597024141487,93603.11620468766
28,323.63589880515985,386.7437335423061,19.719794092962548,14.801399252024815,88208.74251925113
29,307.4625939615402,393.96694598879134,19.904186477261277,13.89312904420935,257790.85189644515
30,301.4804669388678,338.9416712125142,18.45805079987962,13.058070154278441,146273.2630834778
31,286.23032843253026,401.89735158284503,20.101419307610264,14.558088196291411,133349.91159824087
32,281.88638015882907,395.2153405234927,19.935502066182575,14.4669890563095,127547.28907459072
33,276.33797448042236,504.58064415341335,22.521564340036317,16.157698607540727,148724.45611345547
34,262.9229281733935,414.4691756793431,20.4171391918797,14.05555496333657,292564.44782272604
35,270.3140617393245,360.73896764573595,19.040549896427713,13.644806759261265,132986.21026478722
36,258.03023395481733,373.28801957766217,19.377740896684656,14.698065124021804,152856.54798677503
37,259.832800981199,384.08731140409196,19.64787555427251,13.99762557640422,194634.74816276654
38,248.43635835279696,371.29208070891247,19.322364879921203,12.774921809757714,226794.65744536262
39,245.8142611449833,341.57127230507984,18.537590061546794,13.503357538846194,143828.75675968977
40,234.76924368747973,411.13389167331513,20.313731255479226,14.002602813954233,133340.24380516488
41,233.76232615847263,401.9345082555498,20.105120810503866,13.966284499480395,272285.40796393785
42,231.1129786098039,349.7602651232765,18.745405477229742,13.219264260238223,132804.81931110128
43,217.92134506270864,379.9025738579886,19.525581427123083,13.929390688977147,156932.41548576398
44,217.87755011946228,385.7098099390666,19.683252088545704,14.032270136480305,93056.41855994846
45,217.004199245917,379.8846188386281,19.534795736193185,13.423690876241682,121675.28652023993
