epoch,train_loss,val_rmse,val_mae,val_nasa,val_bias,val_over_rate,val_danger_over_5,val_danger_over_10
1,0.4626847820149528,43.355159759521484,37.05778503417969,385042.875,-16.770984649658203,0.37974025974025977,0.3437229437229437,0.3077056277056277
2,0.12607277766801417,6.812011241912842,5.322182655334473,4402.708984375,0.2086334526538849,0.4860606060606061,0.23826839826839827,0.07567099567099567
3,0.016890050058632537,6.7487287521362305,4.902065277099609,3619.816162109375,-3.599860429763794,0.2013852813852814,0.045714285714285714,0.006060606060606061
4,0.014943767390731309,5.865858554840088,4.375620365142822,3124.18603515625,-2.3960964679718018,0.29298701298701296,0.06961038961038961,0.007792207792207792
5,0.014060300628275232,5.702435493469238,4.065575122833252,2843.9892578125,-2.768815517425537,0.2296103896103896,0.03567099567099567,0.0019047619047619048
6,0.015455478552245983,5.981801986694336,4.284148216247559,3034.75048828125,-2.9888486862182617,0.22233766233766233,0.03619047619047619,0.0038095238095238095
7,0.014973724536873676,5.820249080657959,4.232108116149902,2911.086181640625,-2.7682385444641113,0.24692640692640694,0.044675324675324674,0.003116883116883117
8,0.013993433737023562,5.361782073974609,3.8217825889587402,2617.22509765625,-2.311552047729492,0.2793073593073593,0.04086580086580087,0.002251082251082251
9,0.014070653063417584,5.73417329788208,4.003727912902832,2831.629150390625,-2.6864864826202393,0.23567099567099567,0.03601731601731602,0.0019047619047619048
10,0.013409994042444008,6.15537691116333,4.46516752243042,3162.38623046875,-3.2745180130004883,0.21558441558441557,0.034805194805194804,0.002251082251082251
11,0.013524867180320952,7.309671878814697,5.542098045349121,4001.6591796875,-5.112728118896484,0.09402597402597403,0.006753246753246753,0.001038961038961039
12,0.013622433343833243,5.204033374786377,3.3897335529327393,2528.04296875,-1.2130091190338135,0.35688311688311686,0.06337662337662338,0.005367965367965368
13,0.01364194235281536,5.159233570098877,3.5555036067962646,2530.201171875,-1.686113715171814,0.32242424242424245,0.05281385281385281,0.0036363636363636364
14,0.013007050086916596,5.030976295471191,3.4878342151641846,2493.95703125,-1.5084198713302612,0.341991341991342,0.06095238095238095,0.0027705627705627706
15,0.01354652506954692,6.440819263458252,4.759610176086426,3375.98486328125,-3.892759084701538,0.18493506493506492,0.016796536796536796,0.0005194805194805195
16,0.01412125515613567,4.7355756759643555,3.176410675048828,2336.102294921875,-0.3034058213233948,0.414025974025974,0.10701298701298702,0.006060606060606061
17,0.013307514514222189,5.650373458862305,3.8999269008636475,2812.3447265625,-2.848620891571045,0.20813852813852815,0.02683982683982684,0.0019047619047619048
18,0.013278129260504135,5.174220085144043,3.4240739345550537,2665.412109375,-0.6754621863365173,0.40155844155844156,0.09437229437229437,0.009177489177489178
19,0.013575091069840171,4.940918922424316,3.2854504585266113,2549.905029296875,-0.053887076675891876,0.4696103896103896,0.11151515151515151,0.01090909090909091
20,0.013378145181815381,7.414860248565674,5.475223541259766,4379.0869140625,-5.095549583435059,0.09852813852813853,0.005021645021645022,0.00017316017316017316
