epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa,linex_a
1,2.461649292248946,1.9862051364034414,80.17468389771928,70.11124149586468,6904890.824327603,0.04
2,1.2018238922724358,0.484017213631887,30.55965272000283,25.32729016780501,54337.72155732974,0.04
3,0.25367182361391877,0.1520899868919514,14.039140549078233,10.940731059092954,11144.081369475221,0.04
4,0.10357427854950611,0.12635117874015123,13.145008870790182,9.155772656004173,9914.429227651204,0.04
5,0.08027690055851754,0.15174216867308132,13.791228407595055,9.337119332912138,12103.977387661778,0.04
6,0.06842046488936131,0.12989220334566198,12.692658745219271,8.580339506411605,9916.866634669123,0.04
7,0.0631962351500988,0.1608529442746658,12.67327386916523,8.36182393845124,13118.622496195298,0.04
8,0.05580967512841408,0.1585087254352402,13.1047591610918,8.721881319467613,12757.792094860266,0.04
9,0.047871119213791995,0.19792416068958119,13.62419244466837,8.782036368555108,17488.87960296297,0.04
10,0.04505216487898277,0.19935927545884624,13.427325882155982,8.50685658173237,17976.54356424937,0.04
11,0.037215393509429234,0.16721566105843522,13.01117016573119,8.360939745669938,14185.537955854179,0.04
12,0.03349840709796319,0.1633452719252091,13.378243866873973,8.552003321683456,13924.659873094308,0.04
13,0.03371824484605056,0.1844045493635349,14.144150736787003,9.486766129680761,15813.258161739775,0.04
14,0.028852951032324478,0.20176596089731902,13.720597473002568,8.815106405586011,18434.75482135918,0.04
15,0.02658926916237061,0.17600358003983274,13.30469408755678,8.80157559665369,15231.774250568531,0.04
16,0.023965961457445072,0.1334592813218478,12.743108584365636,8.347926928422568,10589.162960848107,0.04
17,0.022729508141772103,0.1704746762115974,12.63413951070161,8.060224441655954,14671.196837042164,0.04
18,0.021822600503667043,0.1501184478693176,12.24742148550438,7.904015543131487,12340.113504134924,0.04
19,0.018831958421147786,0.1454474304919131,12.390494863886671,8.098019690312238,11975.331713014257,0.04
20,0.017683029661958033,0.1805599484941922,12.941338914971189,8.370504315587517,15785.55244343464,0.04
21,0.01559227339636821,0.13463375146966428,12.699721764648835,8.522056667096097,10499.784459408052,0.04
22,0.01543845791871158,0.21875330270268023,13.813933616345361,8.693344701858496,20816.516016155147,0.04
23,0.016845946794805618,0.17903208022471517,13.27695211536128,8.756548604136528,15513.689548954571,0.04
24,0.016251811743355715,0.1497881091781892,13.110482545466187,8.767159788310895,12125.80313638812,0.04
25,0.014101066110798945,0.19293878812459297,13.08870067029886,8.326984933725399,17704.872777979945,0.04
26,0.01227563199085685,0.20148323467583396,13.456353377557916,8.634190669269053,17917.88185731634,0.04
27,0.01365316308891544,0.1617338836658746,13.140901494399179,8.409778531322454,13998.093149469674,0.04
28,0.012560185252760465,0.19822303402179386,13.641231949325215,8.840427899516236,17845.931257484484,0.04
29,0.012353335320949555,0.1903646084247157,13.259941727074837,8.52565572473751,17224.289037751674,0.04
30,0.012895746110007166,0.15056747625931166,12.950525605602394,8.543954974917819,12283.930834867366,0.04
31,0.01150989681840516,0.13979152223328128,12.442147941567487,8.107067867243886,11123.585989820107,0.04
32,0.013168051681266382,0.15101495195995085,12.82005846861431,8.31579215593803,12461.66839351556,0.04
33,0.011293730354652955,0.19555889291223139,13.328124935616383,8.576894782290937,17430.22337910644,0.04
