epoch,train_loss,val_loss,val_rmse,val_mae,val_nasa
1,8640.482344193892,6571.66851634364,82.26414433615255,71.87093737241759,8624165.312885003
2,5484.639774206913,3419.3358036164313,59.0209837472728,51.05818745008015,934556.2896580313
3,2187.066231467507,798.1460984983752,28.67175143167477,23.552810543623917,46244.10790735144
4,408.6917774316036,272.44360536144626,16.735227620212797,12.529473112193966,32100.223799870488
5,177.87703938917682,172.9257133045504,13.34485642550759,9.456747957303161,14314.893918815318
6,120.36044583176121,157.20538102426838,12.719654624325393,8.71780703251607,9348.844307936142
7,92.73434858611135,170.58862566178846,13.244833895313928,9.124241872337624,12186.756473283776
8,73.97848484732889,187.74255341099155,13.904258137679113,8.413730735293862,16688.464646598728
9,63.30593087456443,185.4993689175575,13.821540834482853,8.950659694144287,13513.772395632775
10,56.55531614476984,194.30503346843105,14.145898999005741,8.96029256244779,18424.670728398636
11,50.747357036128186,180.64169514563775,13.634594452920865,8.931755228763057,15535.69746828742
12,43.1485449328567,170.59088347419615,13.254197058738711,8.692112883616739,13144.568819296535
13,40.10752792069406,204.24718643772988,14.504194439930545,9.358426262762858,15334.811914812177
14,38.34575283166134,203.64155895479263,14.478159657434562,9.243019223630986,18971.551499860747
15,29.869991808226615,206.95281603259426,14.59843577436129,9.435226964802014,15977.469967972867
16,32.85795742092711,202.51143841974198,14.442085644436109,9.143787866204915,16599.45977179523
17,24.60839546810497,206.496039240591,14.58328139639253,9.13851503014317,19396.753429708824
18,22.620537432757292,207.91464133416451,14.63351783402527,9.393810408346564,19543.786813020673
19,22.653250600352433,224.9780829491154,15.206010033668786,9.852325919075547,22242.497427846632
20,20.18621108748696,265.22190150522414,16.527491806722498,10.362278335701639,36526.39759205712
21,19.945765748168483,231.8430682766822,15.453038477400957,9.894861554995813,24771.846802350432
